#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_313	17.1002	1866	0.3526	100.0000	1866	158	159	0.3525	17	4.08
scaffold_314	7.6004	1852	0.2365	100.0000	1852	71	68	0.2484	6	3.71
scaffold_315	30.5897	1845	0.3588	100.0000	1845	282	278	0.3566	27	11.92
scaffold_316	8.3015	1841	0.2727	100.0000	1841	75	76	0.2882	8	3.54
scaffold_317	10.0755	1840	0.3462	100.0000	1840	91	95	0.3501	10	3.57
scaffold_318	39.8164	1836	0.5103	100.0000	1836	369	356	0.5172	39	11.76
scaffold_319	195.0717	1827	0.5096	100.0000	1827	1790	1799	0.5156	91	212.12
scaffold_320	7.4480	1819	0.1842	100.0000	1819	68	66	0.1980	7	3.74
scaffold_321	148.5275	1818	0.5176	100.0000	1818	1358	1346	0.5253	149	56.54
scaffold_322	19.3550	1814	0.3859	100.0000	1814	170	179	0.3915	16	9.43
scaffold_323	43.7558	1798	0.4778	100.0000	1798	397	388	0.5211	43	17.73
scaffold_324	8.7617	1796	0.2116	100.0000	1796	79	77	0.2123	9	3.78
scaffold_325	31.0534	1779	0.4053	100.0000	1779	281	270	0.4653	24	17.66
scaffold_326	50.7650	1762	0.5216	100.0000	1762	453	441	0.5257	51	13.08
scaffold_327	3336.6020	1711	0.5424	100.0000	1711	28004	28970	0.5658	3393	1149.70
scaffold_328	436.8663	1698	0.5495	100.0000	1698	3739	3607	0.5550	479	123.33
scaffold_329	113.6400	1678	0.5459	100.0000	1678	957	952	0.5557	111	24.08
scaffold_330	6.9223	1647	0.2732	100.0000	1647	55	58	0.2916	5	4.35
scaffold_331	18.4102	1643	0.3354	100.0000	1643	146	154	0.3378	19	4.82
scaffold_332	26.1429	1637	0.3702	100.0000	1637	216	210	0.3688	26	7.14
scaffold_333	48.5611	1636	0.4731	100.0000	1636	404	383	0.4733	41	33.51
scaffold_334	10.6618	1635	0.2202	100.0000	1635	86	87	0.2275	11	3.25
scaffold_335	101.2333	1633	0.5321	100.0000	1633	835	827	0.5375	104	22.30
scaffold_336	12.6489	1632	0.3174	99.9387	1631	102	103	0.3213	13	4.10
scaffold_337	2908.2635	1632	0.5711	100.0000	1632	23280	23689	0.5766	3175	843.86
scaffold_338	9.5449	1626	0.2829	100.0000	1626	74	79	0.2763	9	4.75
scaffold_339	80.0019	1587	0.5129	100.0000	1587	634	644	0.5175	75	21.41
scaffold_340	10.8675	1585	0.3028	100.0000	1585	84	87	0.3018	11	4.40
scaffold_341	44.9783	1568	0.5230	100.0000	1568	350	351	0.5258	46	12.13
scaffold_342	121.4519	1560	0.5686	100.0000	1560	937	940	0.5727	124	24.33
scaffold_343	33.4842	1551	0.4139	100.0000	1551	259	257	0.4239	31	11.07
scaffold_344	442.3158	1539	0.5120	100.0000	1539	3374	3382	0.5181	414	116.57
scaffold_345	8.6586	1538	0.2841	100.0000	1538	66	66	0.2883	8	3.49
scaffold_346	96.2332	1535	0.5153	100.0000	1535	736	743	0.5218	97	19.38
scaffold_347	38.8672	1529	0.4944	100.0000	1529	291	301	0.4944	37	11.08
scaffold_348	14.5926	1522	0.3055	100.0000	1522	113	107	0.3151	15	4.38
scaffold_349	114.2441	1520	0.5276	100.0000	1520	899	842	0.5287	110	32.29
scaffold_350	15.7692	1512	0.2745	99.6032	1506	114	122	0.2887	15	7.62
scaffold_351	356.7213	1507	0.6038	100.0000	1507	2503	2943	0.6008	75	433.49
scaffold_352	14.3360	1506	0.3625	100.0000	1506	108	106	0.3626	15	4.12
scaffold_353	3158.2942	1492	0.6025	100.0000	1492	23363	23334	0.6020	3277	562.65
scaffold_354	98.3512	1489	0.5205	100.0000	1489	725	750	0.5260	98	20.87
scaffold_355	11.7769	1488	0.2742	100.0000	1488	83	91	0.2738	10	5.09
scaffold_356	229.2471	1481	0.5537	100.0000	1481	1726	1663	0.5914	69	312.15
scaffold_357	344.4679	1481	0.5807	100.0000	1481	2172	2946	0.5845	70	667.34
scaffold_358	483.2343	1481	0.5611	100.0000	1481	3556	3560	0.5590	502	86.12
scaffold_359	7.5352	1478	0.2016	100.0000	1478	55	55	0.2102	7	3.77
scaffold_360	10.2954	1476	0.2100	100.0000	1476	75	75	0.2185	10	5.06
scaffold_361	3692.7088	1449	0.7212	100.0000	1449	26827	26659	0.7203	3739	594.52
scaffold_362	331.8712	1429	0.6088	100.0000	1429	2368	2334	0.6040	342	57.15
scaffold_363	16.2181	1417	0.3345	100.0000	1417	113	115	0.3405	16	4.65
scaffold_364	23.2961	1405	0.3815	100.0000	1405	157	167	0.3831	22	10.04
scaffold_365	44.0456	1403	0.3571	100.0000	1403	299	314	0.3732	41	18.93
scaffold_366	187.4907	1400	0.5236	100.0000	1400	1321	1327	0.5295	192	43.44
scaffold_367	175.1822	1383	0.5705	100.0000	1383	1209	1214	0.5786	180	35.43
scaffold_368	2935.2876	1377	0.5933	100.0000	1377	19722	20288	0.6008	3317	808.00
scaffold_369	62.4967	1371	0.5266	100.0000	1371	423	429	0.5409	57	34.60
scaffold_370	5.9100	1367	0.2034	100.0000	1367	41	39	0.2112	6	2.95
scaffold_371	513.2563	1350	0.5815	100.0000	1350	3436	3487	0.5828	542	85.10
scaffold_372	131.3024	1346	0.5178	100.0000	1346	812	953	0.5147	66	109.81
scaffold_373	8.4974	1343	0.2442	100.0000	1343	56	57	0.2552	7	3.84
scaffold_374	8.5378	1337	0.2049	100.0000	1337	57	56	0.2083	9	4.26
scaffold_375	87.3181	1336	0.4012	100.0000	1336	592	568	0.4460	69	43.47
scaffold_376	440.5219	1322	0.5484	100.0000	1322	2912	2866	0.5458	463	106.44
scaffold_377	18.4503	1319	0.3616	97.9530	1292	117	122	0.3650	19	6.48
scaffold_378	10.7450	1310	0.2046	100.0000	1310	65	74	0.2185	10	5.09
scaffold_379	11.4468	1298	0.2173	100.0000	1298	77	71	0.2281	11	4.97
scaffold_380	7.8075	1288	0.2694	100.0000	1288	51	49	0.2720	8	2.69
scaffold_381	98.0801	1286	0.5467	100.0000	1286	631	624	0.5512	100	26.65
scaffold_382	8.7233	1283	0.3344	97.7397	1254	54	57	0.3339	9	3.35
scaffold_383	366.0133	1276	0.5423	100.0000	1276	2249	2441	0.5478	419	150.32
scaffold_384	136.3884	1272	0.5770	100.0000	1272	863	877	0.5822	139	22.57
scaffold_385	19.6378	1259	0.3082	100.0000	1259	116	130	0.3961	16	13.43
scaffold_386	97.3978	1247	0.5317	100.0000	1247	602	604	0.5352	105	31.22
scaffold_387	6.7100	1245	0.2803	100.0000	1245	44	39	0.2833	7	2.51
scaffold_388	24.8222	1226	0.4625	100.0000	1226	142	161	0.4772	25	10.61
scaffold_389	6.2883	1221	0.1892	100.0000	1221	38	38	0.2015	7	3.45
scaffold_390	23.2957	1221	0.3792	100.0000	1221	124	159	0.3848	23	5.71
scaffold_391	8.0733	1200	0.2217	100.0000	1200	48	48	0.2308	8	3.78
scaffold_392	19.7866	1195	0.3331	100.0000	1195	119	116	0.3407	20	8.08
scaffold_393	45.5706	1176	0.5145	100.0000	1176	270	263	0.5178	45	10.85
scaffold_394	45.2236	1163	0.2898	100.0000	1163	246	285	0.3552	39	24.76
scaffold_395	6.6957	1160	0.2802	100.0000	1160	39	38	0.2806	7	2.07
scaffold_396	103.5910	1159	0.5418	100.0000	1159	595	601	0.5410	107	18.59
scaffold_397	16.5423	1158	0.3057	100.0000	1158	99	90	0.3060	17	5.98
scaffold_398	5.9530	1149	0.2106	100.0000	1149	31	36	0.2156	6	2.60
scaffold_399	10.2467	1147	0.3557	99.3897	1140	60	57	0.3689	10	4.09
scaffold_400	408.1352	1132	0.5716	100.0000	1132	2366	2213	0.5703	458	126.88
scaffold_401	112.4071	1130	0.5558	100.0000	1130	626	637	0.5657	118	30.33
scaffold_402	209.1982	1120	0.5634	100.0000	1120	1162	1177	0.5703	214	70.87
scaffold_403	91.4283	1116	0.3763	99.6416	1112	476	537	0.4978	12	139.55
scaffold_404	13.6289	1113	0.3414	100.0000	1113	74	78	0.3544	14	5.04
scaffold_405	8.1968	1113	0.3531	100.0000	1113	43	47	0.3531	8	3.28
scaffold_406	37.0181	1108	0.3547	100.0000	1108	225	194	0.4164	29	26.13
scaffold_407	105.2445	1100	0.5518	100.0000	1100	565	585	0.5609	112	32.83
scaffold_408	79.8164	1095	0.5233	100.0000	1095	447	432	0.6111	42	109.26
scaffold_409	7.2666	1084	0.1707	100.0000	1084	42	36	0.1715	8	2.68
scaffold_410	29.4857	1081	0.4237	100.0000	1081	162	155	0.4444	27	14.17
scaffold_411	64.6058	1078	0.4852	100.0000	1078	350	349	0.4885	66	14.08
scaffold_412	18.7894	1073	0.4119	100.0000	1073	103	97	0.4083	18	6.48
scaffold_413	13.8514	1070	0.3159	100.0000	1070	65	82	0.3116	12	7.19
scaffold_414	100.6917	1067	0.6017	100.0000	1067	551	514	0.6228	80	63.82
scaffold_415	18.8954	1061	0.3044	100.0000	1061	93	106	0.3085	18	7.10
scaffold_416	8.7994	1057	0.2148	100.0000	1057	47	45	0.2272	9	4.11
scaffold_417	76.9522	1045	0.5014	100.0000	1045	399	407	0.5142	72	28.18
scaffold_418	15.4810	1029	0.2439	100.0000	1029	62	97	0.2980	12	10.50
scaffold_419	19.8776	1021	0.2400	100.0000	1021	119	84	0.2492	16	10.08
scaffold_420	303.3284	1014	0.5434	100.0000	1014	1484	1579	0.5510	348	105.42
scaffold_421	719.9398	1013	0.5775	100.0000	1013	3766	3460	0.5845	862	306.34
scaffold_422	333.2837	1008	0.6200	100.0000	1008	1701	1688	0.6189	346	56.11
scaffold_423	20.3530	1000	0.3250	100.0000	1000	94	108	0.3263	20	6.21
