#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_2611	26.7993	4553	0.4656	100.0000	4553	613	590	0.5065	23	20.05
scaffold_2612	53.8943	4551	0.5151	100.0000	4551	1229	1201	0.5405	50	33.51
scaffold_2613	68.6015	4550	0.5400	100.0000	4550	1547	1550	0.5668	66	41.38
scaffold_2614	79.9905	4549	0.5491	100.0000	4549	1802	1805	0.5637	79	34.85
scaffold_2615	29.6719	4545	0.5274	100.0000	4545	665	669	0.5669	24	23.17
scaffold_2616	95.3019	4545	0.5501	100.0000	4545	2121	2151	0.5733	98	35.05
scaffold_2617	38.7706	4543	0.5351	100.0000	4543	886	860	0.5548	36	20.09
scaffold_2618	33.4573	4540	0.5227	100.0000	4540	751	753	0.5414	30	15.68
scaffold_2619	48.5795	4540	0.5216	100.0000	4540	1078	1108	0.5410	43	28.65
scaffold_2620	41.8775	4539	0.5411	100.0000	4539	940	943	0.5729	39	22.31
scaffold_2621	84.9043	4536	0.5445	100.0000	4536	1924	1900	0.5597	85	28.82
scaffold_2622	79.4503	4535	0.5453	100.0000	4535	1776	1800	0.5663	76	35.73
scaffold_2623	31.1420	4535	0.5195	100.0000	4535	700	698	0.5400	27	16.90
scaffold_2624	66.6048	4534	0.5505	100.0000	4534	1494	1503	0.5692	68	32.44
scaffold_2625	29.2247	4534	0.5139	100.0000	4534	656	657	0.5319	27	14.18
scaffold_2626	38.2826	4533	0.5250	100.0000	4533	865	854	0.5489	36	18.92
scaffold_2627	43.6017	4532	0.5357	100.0000	4532	957	980	0.5543	39	20.50
scaffold_2628	53.0406	4529	0.5339	100.0000	4529	1184	1210	0.5533	47	29.45
scaffold_2629	55.9445	4526	0.5247	100.0000	4526	1237	1289	0.5429	54	29.56
scaffold_2630	64.1521	4523	0.5401	100.0000	4523	1434	1450	0.5604	58	37.56
scaffold_2631	54.2085	4522	0.5252	100.0000	4522	1196	1253	0.5357	52	24.06
scaffold_2632	40.7231	4521	0.5313	100.0000	4521	914	909	0.5577	39	19.50
scaffold_2633	43.6450	4521	0.5249	100.0000	4521	978	981	0.5372	39	22.46
scaffold_2634	170.0542	4519	0.5360	100.0000	4519	3782	3720	0.5502	135	111.36
scaffold_2635	93.4235	4519	0.5459	100.0000	4519	2100	2088	0.5598	92	29.02
scaffold_2636	80.7030	4519	0.5444	100.0000	4519	1804	1815	0.5680	67	39.93
scaffold_2637	31.5904	4517	0.5116	100.0000	4517	706	703	0.5448	25	22.25
scaffold_2638	63.3328	4513	0.5358	100.0000	4513	1419	1418	0.5499	59	30.07
scaffold_2639	35.3807	4513	0.5294	100.0000	4513	794	799	0.5601	29	19.52
scaffold_2640	63.4592	4512	0.5115	100.0000	4512	1427	1413	0.5308	64	27.12
scaffold_2641	96.0466	4506	0.5246	100.0000	4506	2128	2180	0.5521	92	45.97
scaffold_2642	46.9847	4506	0.5115	100.0000	4506	1047	1046	0.5435	32	36.87
scaffold_2643	73.8425	4503	0.5379	100.0000	4503	1682	1626	0.5645	75	40.20
scaffold_2644	54.0213	4502	0.5309	100.0000	4502	1203	1207	0.5610	45	38.96
scaffold_2645	36.6217	4502	0.5295	100.0000	4502	819	815	0.5503	35	19.32
scaffold_2646	39.2631	4500	0.5062	100.0000	4500	909	858	0.5209	32	21.73
scaffold_2647	43.3370	4498	0.5365	99.8666	4492	950	976	0.5684	36	30.35
scaffold_2648	101.0167	4496	0.5507	100.0000	4496	2239	2273	0.5698	100	44.77
scaffold_2649	67.6330	4496	0.5060	100.0000	4496	1487	1565	0.5298	55	55.50
scaffold_2650	47.6217	4496	0.5574	100.0000	4496	1055	1063	0.5810	44	22.49
scaffold_2651	42.3028	4495	0.5281	100.0000	4495	929	956	0.5445	42	21.20
scaffold_2652	52.2043	4494	0.5105	100.0000	4494	1159	1174	0.5270	47	21.92
scaffold_2653	35.9635	4493	0.5188	100.0000	4493	790	810	0.5413	33	17.52
scaffold_2654	49.9247	4491	0.5622	100.0000	4491	1101	1119	0.5789	54	18.40
scaffold_2655	74.1378	4491	0.5255	100.0000	4491	1660	1646	0.5422	71	31.70
scaffold_2656	58.6836	4491	0.4961	100.0000	4491	1269	1354	0.5070	52	31.49
scaffold_2657	24.6811	4491	0.5059	100.0000	4491	544	554	0.5252	22	13.10
scaffold_2658	64.8018	4486	0.5653	100.0000	4486	1442	1443	0.6024	55	42.50
scaffold_2659	47.0890	4485	0.5396	100.0000	4485	1033	1062	0.5539	46	17.54
scaffold_2660	55.4979	4485	0.5456	100.0000	4485	1237	1240	0.5660	60	25.53
scaffold_2661	48.7179	4485	0.5168	100.0000	4485	1097	1078	0.5319	44	26.29
scaffold_2662	67.6784	4484	0.5183	100.0000	4484	1503	1504	0.5364	65	31.33
scaffold_2663	87.6676	4483	0.5461	100.0000	4483	1946	1956	0.5583	88	27.22
scaffold_2664	69.7581	4482	0.5087	100.0000	4482	1547	1555	0.5609	69	42.80
scaffold_2665	59.2608	4482	0.5268	100.0000	4482	1319	1325	0.5578	39	51.57
scaffold_2666	35.0781	4482	0.4989	100.0000	4482	768	796	0.5200	26	25.94
scaffold_2667	84.5934	4481	0.5450	100.0000	4481	1877	1875	0.5656	88	35.00
scaffold_2668	37.6521	4481	0.5302	100.0000	4481	835	835	0.5517	37	16.96
scaffold_2669	46.4893	4480	0.5569	100.0000	4480	1037	1027	0.5746	47	19.40
scaffold_2670	65.1429	4478	0.5373	100.0000	4478	1462	1432	0.5718	62	41.68
scaffold_2671	22.2870	4478	0.4924	100.0000	4478	503	487	0.5096	20	13.14
scaffold_2672	66.1109	4474	0.5458	100.0000	4474	1476	1459	0.5717	63	36.93
scaffold_2673	43.8542	4473	0.5207	100.0000	4473	981	974	0.5329	43	19.26
scaffold_2674	77.6858	4471	0.5379	100.0000	4471	1707	1713	0.5666	67	41.93
scaffold_2675	119.9756	4469	0.5319	100.0000	4469	2726	2580	0.5547	99	77.56
scaffold_2676	52.4850	4468	0.5463	100.0000	4468	1175	1148	0.5567	51	23.60
scaffold_2677	85.0275	4467	0.5588	100.0000	4467	1919	1865	0.5952	82	48.21
scaffold_2678	66.5449	4465	0.5418	100.0000	4465	1490	1467	0.5658	58	36.15
scaffold_2679	90.1091	4463	0.5187	100.0000	4463	1989	2015	0.5354	81	40.14
scaffold_2680	32.2261	4462	0.5128	100.0000	4462	716	708	0.5359	31	17.15
scaffold_2681	59.7232	4461	0.5277	100.0000	4461	1330	1313	0.5553	47	39.83
scaffold_2682	86.6756	4460	0.5556	100.0000	4460	1924	1911	0.5831	79	37.94
scaffold_2683	51.7968	4458	0.5296	100.0000	4458	1135	1157	0.5558	42	34.72
scaffold_2684	59.5854	4455	0.5259	100.0000	4455	1306	1323	0.5499	54	37.34
scaffold_2685	43.6462	4454	0.5202	100.0000	4454	963	967	0.5405	35	29.05
scaffold_2686	35.3833	4453	0.5219	100.0000	4453	785	778	0.5418	35	16.64
scaffold_2687	39.4515	4452	0.5240	100.0000	4452	874	864	0.5401	40	17.33
scaffold_2688	54.0728	4450	0.5571	100.0000	4450	1206	1189	0.5705	52	25.00
scaffold_2689	60.9589	4450	0.5249	100.0000	4450	1342	1345	0.5420	65	30.15
scaffold_2690	57.7049	4449	0.5264	100.0000	4449	1273	1269	0.5543	48	39.14
scaffold_2691	94.0697	4448	0.5558	100.0000	4448	2099	2064	0.5664	95	27.20
scaffold_2692	92.8282	4447	0.5512	100.0000	4447	2026	2046	0.5792	93	42.87
scaffold_2693	46.5011	4446	0.5333	100.0000	4446	1011	1039	0.5486	44	23.45
scaffold_2694	33.5661	4446	0.4863	100.0000	4446	733	750	0.5187	28	20.06
scaffold_2695	51.0839	4445	0.5471	100.0000	4445	1129	1129	0.5755	48	24.66
scaffold_2696	23.1732	4445	0.4927	100.0000	4445	511	510	0.5230	18	16.89
scaffold_2697	58.7550	4444	0.5511	100.0000	4444	1289	1305	0.5677	48	31.82
scaffold_2698	80.5114	4443	0.5300	100.0000	4443	1763	1795	0.5522	82	40.40
scaffold_2699	43.6962	4443	0.5336	100.0000	4443	965	965	0.5651	35	34.87
scaffold_2700	94.5262	4443	0.5550	100.0000	4443	2085	2086	0.5688	94	32.38
scaffold_2701	45.2481	4441	0.5107	100.0000	4441	1002	997	0.5194	40	20.19
scaffold_2702	35.7941	4440	0.5185	100.0000	4440	789	786	0.5511	30	22.10
scaffold_2703	36.4745	4438	0.5306	100.0000	4438	816	789	0.5624	31	21.47
scaffold_2704	57.6918	4438	0.5261	100.0000	4438	1273	1270	0.5447	53	31.06
scaffold_2705	74.3583	4435	0.5348	100.0000	4435	1640	1623	0.5579	83	40.09
scaffold_2706	81.4344	4434	0.5688	100.0000	4434	1775	1808	0.6084	70	52.19
scaffold_2707	77.5161	4433	0.5466	100.0000	4433	1670	1721	0.5718	79	38.75
scaffold_2708	61.9743	4433	0.5270	100.0000	4433	1370	1352	0.5631	47	42.04
scaffold_2709	38.8384	4432	0.5190	100.0000	4432	855	856	0.5387	34	19.60
scaffold_2710	60.5750	4431	0.5385	100.0000	4431	1333	1338	0.5556	56	29.56
scaffold_2711	38.2959	4430	0.5366	100.0000	4430	836	846	0.5630	35	18.64
scaffold_2712	51.6926	4430	0.5214	100.0000	4430	1133	1148	0.5392	42	32.81
scaffold_2713	51.2290	4428	0.5655	100.0000	4428	1131	1118	0.5926	55	22.51
scaffold_2714	84.4998	4428	0.5458	100.0000	4428	1864	1851	0.5571	86	25.82
scaffold_2715	71.8397	4428	0.5224	100.0000	4428	1577	1591	0.5395	73	29.14
scaffold_2716	59.6914	4426	0.5366	100.0000	4426	1329	1303	0.5672	53	40.08
scaffold_2717	41.0023	4425	0.5390	99.9774	4424	900	895	0.5635	38	20.94
scaffold_2718	90.9274	4423	0.5367	100.0000	4423	2015	1968	0.5578	84	46.74
scaffold_2719	84.9833	4423	0.5338	100.0000	4423	1893	1854	0.5797	44	70.78
scaffold_2720	68.6177	4423	0.5300	100.0000	4423	1502	1518	0.5602	60	40.65
scaffold_2721	116.1253	4422	0.5468	100.0000	4422	2530	2582	0.5740	116	62.05
scaffold_2722	63.9342	4422	0.5409	100.0000	4422	1416	1388	0.5635	56	34.81
scaffold_2723	30.3538	4420	0.5161	100.0000	4420	654	675	0.5356	28	14.77
scaffold_2724	34.7438	4419	0.5227	100.0000	4419	762	762	0.5517	30	17.62
scaffold_2725	34.6714	4419	0.5083	100.0000	4419	751	771	0.5348	25	25.29
scaffold_2726	44.3219	4417	0.5594	100.0000	4417	977	967	0.5853	43	19.18
scaffold_2727	39.1647	4415	0.5350	99.9773	4414	858	854	0.5514	39	16.39
scaffold_2728	33.3543	4414	0.5290	100.0000	4414	730	729	0.5471	32	13.48
scaffold_2729	84.6286	4413	0.5375	100.0000	4413	1845	1863	0.5643	89	42.88
scaffold_2730	41.5508	4412	0.5347	100.0000	4412	898	917	0.5476	41	14.20
scaffold_2731	63.9900	4411	0.5217	100.0000	4411	1392	1410	0.5346	60	32.93
scaffold_2732	35.7746	4410	0.5356	100.0000	4410	797	768	0.5594	32	17.98
scaffold_2733	50.2560	4410	0.5592	100.0000	4410	1086	1109	0.5790	47	20.13
scaffold_2734	81.4686	4409	0.5466	100.0000	4409	1779	1781	0.5631	85	33.53
scaffold_2735	33.9100	4409	0.5260	99.9320	4406	744	737	0.5523	30	18.00
scaffold_2736	38.5327	4408	0.5383	100.0000	4408	838	845	0.5573	39	17.61
scaffold_2737	64.9673	4405	0.5412	100.0000	4405	1414	1428	0.5787	56	45.53
scaffold_2738	77.5806	4404	0.5377	100.0000	4404	1679	1715	0.5525	75	29.96
scaffold_2739	34.3145	4404	0.5100	100.0000	4404	759	746	0.5354	30	20.29
scaffold_2740	101.6111	4400	0.5280	100.0000	4400	2257	2194	0.5502	81	57.10
scaffold_2741	39.4881	4399	0.5183	99.8409	4392	861	860	0.5530	31	24.87
scaffold_2742	56.8686	4399	0.5431	100.0000	4399	1238	1236	0.5830	41	39.88
scaffold_2743	79.7353	4398	0.5439	100.0000	4398	1725	1752	0.5710	74	45.64
scaffold_2744	68.7974	4397	0.5631	100.0000	4397	1473	1531	0.6076	55	47.89
scaffold_2745	68.2831	4397	0.5320	100.0000	4397	1493	1482	0.5432	62	26.77
scaffold_2746	43.4415	4396	0.5460	100.0000	4396	953	944	0.5678	45	20.35
scaffold_2747	101.8493	4394	0.5341	100.0000	4394	2200	2256	0.5470	93	42.06
scaffold_2748	35.7501	4394	0.5127	100.0000	4394	783	784	0.5305	34	14.83
scaffold_2749	58.8092	4392	0.5417	100.0000	4392	1161	1150	0.5614	58	26.29
scaffold_2750	33.3661	4389	0.5183	99.3620	4361	724	725	0.5509	28	20.39
scaffold_2751	40.0066	4387	0.5402	100.0000	4387	862	878	0.5564	40	16.75
scaffold_2752	60.4311	4384	0.5192	100.0000	4384	1315	1318	0.5408	55	35.40
scaffold_2753	74.7055	4383	0.5549	100.0000	4383	1629	1615	0.6011	62	54.68
scaffold_2754	48.7985	4382	0.5331	100.0000	4382	1056	1068	0.5521	43	27.25
scaffold_2755	59.4211	4381	0.5627	100.0000	4381	1285	1301	0.5782	54	27.69
scaffold_2756	85.3002	4381	0.5558	100.0000	4381	1827	1867	0.5850	86	48.61
scaffold_2757	103.5498	4380	0.5276	100.0000	4380	2272	2226	0.5457	100	41.94
scaffold_2758	55.8676	4380	0.5461	100.0000	4380	1207	1209	0.5666	53	31.62
scaffold_2759	76.7712	4379	0.5417	100.0000	4379	1670	1662	0.5660	72	39.17
scaffold_2760	60.7572	4378	0.5274	100.0000	4378	1314	1321	0.5690	36	50.89
scaffold_2761	52.3529	4378	0.5433	99.0863	4338	1140	1146	0.5778	45	37.47
scaffold_2762	54.5374	4375	0.5369	100.0000	4375	1199	1176	0.5545	50	29.55
scaffold_2763	41.3374	4375	0.5269	100.0000	4375	876	856	0.5563	38	19.34
scaffold_2764	37.5799	4375	0.5175	100.0000	4375	820	812	0.5474	31	24.84
scaffold_2765	41.6841	4375	0.5143	100.0000	4375	895	912	0.5408	36	27.82
scaffold_2766	70.1228	4374	0.5588	100.0000	4374	1510	1532	0.5958	56	46.36
scaffold_2767	60.3442	4372	0.5398	100.0000	4372	1312	1311	0.5535	60	29.70
scaffold_2768	34.8918	4371	0.5214	100.0000	4371	763	747	0.5468	33	17.60
scaffold_2769	55.2174	4370	0.5494	100.0000	4370	1185	1214	0.5687	45	33.95
scaffold_2770	53.2875	4369	0.5306	100.0000	4369	1170	1142	0.5461	49	30.59
scaffold_2771	36.1307	4368	0.5348	100.0000	4368	773	790	0.5455	34	14.92
scaffold_2772	87.5857	4366	0.5607	100.0000	4366	1899	1885	0.5952	86	49.06
scaffold_2773	94.2964	4365	0.5517	100.0000	4365	2054	2039	0.5734	92	38.32
scaffold_2774	38.7553	4365	0.5384	100.0000	4365	853	823	0.5664	37	21.23
scaffold_2775	35.6301	4363	0.5221	100.0000	4363	772	774	0.5384	33	15.73
scaffold_2776	65.3890	4362	0.5479	100.0000	4362	1419	1410	0.5863	45	46.06
scaffold_2777	63.6588	4361	0.5329	100.0000	4361	1371	1380	0.5457	59	25.62
scaffold_2778	48.7040	4361	0.5253	100.0000	4361	1069	1033	0.5356	45	26.71
scaffold_2779	80.1760	4359	0.5439	100.0000	4359	1714	1764	0.5604	81	28.85
scaffold_2780	55.2329	4359	0.5490	100.0000	4359	1124	1166	0.5711	49	27.68
scaffold_2781	80.9046	4359	0.5561	100.0000	4359	1771	1747	0.5800	75	39.61
scaffold_2782	40.6407	4359	0.5175	100.0000	4359	878	888	0.5342	36	19.28
scaffold_2783	83.1040	4357	0.5667	100.0000	4357	1815	1798	0.6136	67	51.64
scaffold_2784	87.5592	4353	0.5490	100.0000	4353	1875	1913	0.5675	83	37.67
scaffold_2785	63.8621	4351	0.5328	100.0000	4351	1354	1418	0.5460	63	25.34
scaffold_2786	62.6297	4350	0.5434	100.0000	4350	1341	1363	0.5668	56	35.17
scaffold_2787	45.6139	4349	0.4951	100.0000	4349	717	720	0.5078	41	19.31
scaffold_2788	64.9184	4348	0.5145	100.0000	4348	1396	1403	0.5301	65	26.41
scaffold_2789	30.9280	4347	0.5091	100.0000	4347	670	667	0.5240	29	12.82
scaffold_2790	71.1896	4345	0.5339	100.0000	4345	1500	1559	0.5584	65	42.62
scaffold_2791	43.0937	4345	0.5432	100.0000	4345	936	923	0.5585	43	16.06
scaffold_2792	71.3906	4342	0.5345	100.0000	4342	1526	1554	0.5495	68	24.94
scaffold_2793	56.2983	4341	0.5271	100.0000	4341	1207	1210	0.5477	51	35.04
scaffold_2794	74.2671	4339	0.5557	100.0000	4339	1604	1594	0.5768	73	34.22
scaffold_2795	35.0659	4339	0.5262	100.0000	4339	765	742	0.5438	31	16.58
scaffold_2796	85.9935	4338	0.5297	100.0000	4338	1865	1843	0.5595	74	50.01
scaffold_2797	103.9190	4336	0.5348	100.0000	4336	2241	2245	0.5661	91	62.91
scaffold_2798	40.4449	4336	0.5411	100.0000	4336	869	868	0.5701	32	22.18
scaffold_2799	72.3999	4336	0.5429	100.0000	4336	1554	1566	0.5659	71	39.93
scaffold_2800	46.0162	4333	0.5426	100.0000	4333	991	984	0.5612	46	19.16
scaffold_2801	38.5577	4332	0.5058	100.0000	4332	869	801	0.5358	23	39.31
scaffold_2802	47.1646	4332	0.5143	100.0000	4332	1013	1014	0.5377	38	33.93
scaffold_2803	70.1796	4331	0.5308	100.0000	4331	1498	1512	0.5703	63	47.84
scaffold_2804	42.0300	4330	0.5370	100.0000	4330	907	899	0.5580	41	19.40
scaffold_2805	36.4487	4330	0.5282	100.0000	4330	788	775	0.5513	36	18.36
scaffold_2806	46.1758	4328	0.5092	100.0000	4328	1001	985	0.5272	35	29.73
scaffold_2807	72.5032	4324	0.5349	100.0000	4324	1567	1549	0.5500	64	31.14
scaffold_2808	41.0673	4324	0.5407	100.0000	4324	892	866	0.5745	37	23.13
scaffold_2809	91.9301	4323	0.5487	100.0000	4323	1976	1976	0.5739	78	44.62
scaffold_2810	37.3983	4323	0.5385	100.0000	4323	802	800	0.5705	34	19.63
scaffold_2811	18.8717	4319	0.4728	100.0000	4319	412	397	0.5279	12	17.12
scaffold_2812	40.8742	4317	0.5453	100.0000	4317	876	872	0.5648	39	18.63
scaffold_2813	45.1519	4312	0.5552	100.0000	4312	959	968	0.5865	38	25.28
scaffold_2814	72.7296	4312	0.5348	100.0000	4312	1548	1561	0.5524	69	34.75
scaffold_2815	101.4965	4310	0.5385	100.0000	4310	2202	2138	0.5802	84	68.25
scaffold_2816	46.4133	4309	0.5498	100.0000	4309	998	980	0.5766	46	19.44
scaffold_2817	42.2202	4309	0.5305	100.0000	4309	901	905	0.5550	38	26.75
scaffold_2818	76.8431	4308	0.5339	100.0000	4308	1662	1635	0.5516	73	29.42
scaffold_2819	71.0123	4304	0.5258	100.0000	4304	1500	1540	0.5484	60	35.91
scaffold_2820	26.6854	4304	0.5039	100.0000	4304	570	567	0.5238	22	16.23
scaffold_2821	43.5207	4300	0.5405	100.0000	4300	929	925	0.5575	42	18.47
scaffold_2822	65.8367	4299	0.5243	100.0000	4299	1424	1390	0.5335	62	22.72
scaffold_2823	45.4971	4297	0.5197	100.0000	4297	974	974	0.5305	41	22.58
scaffold_2824	41.1059	4296	0.5365	100.0000	4296	883	870	0.5727	39	24.17
scaffold_2825	35.8568	4296	0.5137	100.0000	4296	761	794	0.5290	31	23.17
scaffold_2826	101.8526	4293	0.5302	100.0000	4293	2162	2187	0.5478	95	49.30
scaffold_2827	39.0844	4290	0.5305	100.0000	4290	828	832	0.5505	37	19.46
scaffold_2828	44.9904	4290	0.5284	100.0000	4290	961	947	0.5494	36	26.36
scaffold_2829	81.3840	4289	0.5514	100.0000	4289	1731	1739	0.5580	80	28.06
scaffold_2830	69.6041	4286	0.5415	100.0000	4286	1507	1484	0.5749	45	58.02
scaffold_2831	61.0709	4285	0.5407	100.0000	4285	1284	1312	0.5798	45	47.00
scaffold_2832	74.3764	4283	0.5375	100.0000	4283	1544	1577	0.5594	82	38.94
scaffold_2833	50.3628	4283	0.5183	100.0000	4283	1076	1065	0.5331	42	32.11
scaffold_2834	87.0049	4281	0.5317	100.0000	4281	1854	1840	0.5471	87	33.03
scaffold_2835	43.3502	4280	0.5332	100.0000	4280	918	923	0.5437	43	14.79
scaffold_2836	61.0290	4279	0.5338	100.0000	4279	1309	1286	0.5570	53	37.31
scaffold_2837	39.9656	4278	0.5157	100.0000	4278	852	847	0.5568	27	36.47
scaffold_2838	91.6593	4277	0.5672	100.0000	4277	1920	1977	0.5945	84	38.53
scaffold_2839	132.1242	4276	0.5304	100.0000	4276	2701	2807	0.5551	123	60.38
scaffold_2840	42.4186	4276	0.5285	100.0000	4276	911	898	0.5519	38	24.25
scaffold_2841	41.0042	4276	0.5203	100.0000	4276	866	880	0.5475	35	26.83
scaffold_2842	39.8363	4275	0.5191	100.0000	4275	837	845	0.5359	34	23.43
scaffold_2843	59.1844	4273	0.5242	100.0000	4273	1248	1261	0.5368	59	27.60
scaffold_2844	61.7200	4272	0.5353	100.0000	4272	1308	1310	0.5684	41	46.59
scaffold_2845	36.2379	4270	0.5321	100.0000	4270	771	761	0.5477	35	16.72
scaffold_2846	38.5707	4270	0.5309	100.0000	4270	817	815	0.5487	36	18.05
scaffold_2847	33.1906	4270	0.5340	100.0000	4270	695	708	0.5631	30	17.18
scaffold_2848	40.2855	4266	0.5321	100.0000	4266	851	859	0.5472	39	17.14
scaffold_2849	32.3435	4265	0.5224	100.0000	4265	686	681	0.5483	30	18.29
scaffold_2850	82.2195	4264	0.5481	100.0000	4264	1731	1746	0.5782	74	41.58
scaffold_2851	75.8489	4263	0.5245	100.0000	4263	1600	1611	0.5370	71	27.34
scaffold_2852	73.0270	4262	0.5286	100.0000	4262	1539	1551	0.5455	79	34.80
scaffold_2853	35.4761	4262	0.5176	100.0000	4262	747	750	0.5444	31	19.34
scaffold_2854	51.8500	4259	0.5344	100.0000	4259	1092	1095	0.5480	44	25.93
scaffold_2855	75.7035	4259	0.5325	100.0000	4259	1617	1574	0.5703	68	43.09
scaffold_2856	137.7159	4256	0.5352	100.0000	4256	2942	2864	0.5531	116	85.67
scaffold_2857	82.3699	4255	0.5457	100.0000	4255	1732	1765	0.5656	81	39.94
scaffold_2858	60.8085	4255	0.5290	100.0000	4255	1277	1292	0.5447	55	33.66
scaffold_2859	34.3911	4255	0.5196	100.0000	4255	731	722	0.5347	35	16.09
scaffold_2860	72.4553	4254	0.5552	100.0000	4254	1543	1522	0.5714	67	34.63
scaffold_2861	68.7190	4252	0.5475	100.0000	4252	1433	1468	0.5770	58	40.93
scaffold_2862	30.5273	4252	0.5024	100.0000	4252	635	650	0.5189	26	18.42
scaffold_2863	48.9344	4251	0.5286	100.0000	4251	1047	1017	0.5690	43	36.81
scaffold_2864	162.3169	4248	0.5337	100.0000	4248	3016	3048	0.5516	162	76.71
scaffold_2865	53.1202	4244	0.5603	100.0000	4244	1124	1109	0.5728	55	16.41
scaffold_2866	48.9260	4244	0.5356	100.0000	4244	1035	1026	0.5487	43	26.63
scaffold_2867	36.5136	4243	0.5263	100.0000	4243	761	774	0.5503	34	18.13
scaffold_2868	41.8998	4242	0.5266	100.0000	4242	887	878	0.5501	35	24.43
scaffold_2869	39.5765	4241	0.5367	99.9293	4238	842	825	0.5497	38	13.94
scaffold_2870	81.2873	4239	0.5497	100.0000	4239	1691	1731	0.5852	80	44.08
scaffold_2871	40.4816	4236	0.5135	100.0000	4236	846	859	0.5297	40	18.57
scaffold_2872	33.4443	4236	0.5229	100.0000	4236	696	709	0.5384	31	15.37
scaffold_2873	45.5030	4235	0.5537	100.0000	4235	963	942	0.5805	44	19.84
scaffold_2874	38.5535	4235	0.5315	100.0000	4235	805	812	0.5507	35	17.18
scaffold_2875	53.3671	4230	0.5307	100.0000	4230	1114	1124	0.5511	54	26.50
scaffold_2876	44.6129	4226	0.5428	100.0000	4226	940	928	0.5642	39	21.29
scaffold_2877	42.1967	4225	0.5439	100.0000	4225	898	870	0.5600	41	16.24
scaffold_2878	75.5111	4224	0.5445	100.0000	4224	1597	1577	0.5670	78	40.67
scaffold_2879	78.2713	4224	0.5391	100.0000	4224	1650	1625	0.5550	79	32.22
scaffold_2880	28.9711	4222	0.5189	100.0000	4222	612	601	0.5313	28	11.59
scaffold_2881	80.3497	4221	0.5383	100.0000	4221	1683	1680	0.5520	78	29.34
scaffold_2882	40.2813	4220	0.5450	100.0000	4220	832	850	0.5641	40	19.81
scaffold_2883	97.5156	4218	0.5512	100.0000	4218	2046	2042	0.5655	98	30.07
scaffold_2884	55.5255	4217	0.5328	100.0000	4217	1166	1161	0.5444	52	23.72
scaffold_2885	37.9168	4217	0.5203	100.0000	4217	789	805	0.5355	35	19.53
scaffold_2886	77.8989	4215	0.5637	100.0000	4215	1625	1636	0.5873	75	36.72
scaffold_2887	36.1846	4214	0.5339	100.0000	4214	760	750	0.5494	32	17.29
scaffold_2888	19.2772	4214	0.4862	100.0000	4214	415	396	0.5052	18	10.16
scaffold_2889	68.7799	4211	0.5234	100.0000	4211	1435	1447	0.5392	62	27.92
scaffold_2890	44.9354	4210	0.5173	100.0000	4210	956	926	0.5328	41	23.36
scaffold_2891	100.0497	4209	0.5598	100.0000	4209	2093	2079	0.5794	95	36.91
scaffold_2892	89.1801	4208	0.5632	100.0000	4208	1869	1848	0.5878	83	43.65
scaffold_2893	49.4830	4207	0.5581	100.0000	4207	1052	1016	0.5824	49	25.33
scaffold_2894	33.8997	4207	0.5061	100.0000	4207	702	716	0.5266	27	21.95
scaffold_2895	48.4522	4206	0.5223	100.0000	4206	1025	1002	0.5434	43	28.49
scaffold_2896	49.6535	4205	0.5470	100.0000	4205	1033	1041	0.5610	49	18.73
scaffold_2897	70.4707	4204	0.5480	100.0000	4204	1457	1491	0.5799	63	43.14
scaffold_2898	69.8922	4203	0.5517	100.0000	4203	1451	1462	0.5585	61	27.58
scaffold_2899	50.8815	4201	0.5323	100.0000	4201	1050	1080	0.5636	43	34.05
scaffold_2900	41.7850	4200	0.5531	100.0000	4200	864	875	0.5773	39	19.95
scaffold_2901	68.4496	4199	0.5508	100.0000	4199	1444	1409	0.5892	54	47.70
scaffold_2902	32.1031	4199	0.5263	100.0000	4199	659	676	0.5491	27	15.91
scaffold_2903	93.5587	4197	0.5475	100.0000	4197	1955	1933	0.5661	96	33.76
scaffold_2904	52.0496	4195	0.5549	100.0000	4195	1083	1086	0.5833	40	36.04
scaffold_2905	58.4691	4195	0.5211	100.0000	4195	1227	1209	0.5470	51	36.44
scaffold_2906	62.6160	4193	0.5348	100.0000	4193	1323	1295	0.5489	56	31.08
scaffold_2907	38.6688	4191	0.5333	100.0000	4191	808	804	0.5518	36	19.58
scaffold_2908	43.9561	4189	0.5457	100.0000	4189	921	904	0.5659	43	17.88
scaffold_2909	62.7028	4189	0.5180	100.0000	4189	1311	1293	0.5509	48	39.77
scaffold_2910	73.4834	4189	0.5319	100.0000	4189	1529	1527	0.5429	70	24.04
scaffold_2911	35.4538	4189	0.5302	100.0000	4189	728	742	0.5521	37	18.82
scaffold_2912	23.1557	4188	0.5045	100.0000	4188	475	490	0.5260	21	14.21
scaffold_2913	52.4935	4186	0.5449	100.0000	4186	1076	1106	0.5571	51	20.21
scaffold_2914	49.4342	4185	0.5235	100.0000	4185	1019	1034	0.5513	37	33.11
scaffold_2915	54.1191	4183	0.5400	100.0000	4183	1138	1111	0.5773	29	43.47
scaffold_2916	65.7846	4183	0.5288	100.0000	4183	1367	1357	0.5489	54	46.60
scaffold_2917	37.1927	4183	0.5357	100.0000	4183	772	767	0.5614	33	20.29
scaffold_2918	51.6332	4182	0.5407	100.0000	4182	1074	1064	0.5746	53	32.76
