#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_309	54.9499	32604	0.5495	100.0000	32604	8870	8851	0.5515	55	8.38
scaffold_310	54.8200	32410	0.5445	100.0000	32410	8800	8788	0.5465	55	8.76
scaffold_311	52.6863	32312	0.5445	100.0000	32312	8422	8437	0.5461	53	8.53
scaffold_312	55.6428	32272	0.5496	100.0000	32272	8869	8862	0.5516	56	8.77
scaffold_313	53.2159	32222	0.5455	100.0000	32222	8483	8499	0.5470	53	8.03
scaffold_314	56.4457	32178	0.5472	100.0000	32178	8984	8979	0.5498	57	8.60
scaffold_315	56.4255	32173	0.5502	100.0000	32173	8877	8873	0.5526	57	8.70
scaffold_316	54.0069	32109	0.5351	100.0000	32109	8605	8573	0.5419	54	10.20
scaffold_317	54.8821	32091	0.5497	100.0000	32091	8661	8686	0.5520	54	8.97
scaffold_318	54.8421	32034	0.5439	100.0000	32034	8691	8703	0.5457	54	8.78
scaffold_319	55.2235	32030	0.5454	100.0000	32030	8730	8745	0.5469	55	8.69
scaffold_320	55.4519	31887	0.5449	100.0000	31887	8680	8680	0.5466	55	8.54
scaffold_321	54.9992	31864	0.5502	100.0000	31864	8687	8665	0.5521	55	8.68
scaffold_322	54.5218	31760	0.5484	100.0000	31760	8595	8551	0.5509	54	8.15
scaffold_323	54.1402	31752	0.5424	100.0000	31752	8519	8506	0.5444	54	8.64
scaffold_324	55.8030	31728	0.5477	100.0000	31728	8761	8763	0.5507	56	9.16
scaffold_325	54.6111	31589	0.5451	100.0000	31589	8543	8530	0.5477	54	8.52
scaffold_326	56.1426	31588	0.5515	100.0000	31588	8791	8777	0.5544	56	8.55
scaffold_327	55.8306	31482	0.5495	100.0000	31482	8691	8696	0.5514	55	8.74
scaffold_328	54.4226	31468	0.5575	100.0000	31468	8480	8495	0.5595	54	7.96
scaffold_329	54.6322	31383	0.5509	100.0000	31383	8491	8490	0.5536	55	8.75
scaffold_330	53.9719	31374	0.5421	100.0000	31374	8386	8380	0.5445	54	8.45
scaffold_331	54.5350	31339	0.5425	100.0000	31339	8462	8480	0.5450	54	8.02
scaffold_332	56.9141	31275	0.5455	100.0000	31275	8809	8830	0.5442	55	14.73
scaffold_333	55.0089	31188	0.5523	100.0000	31188	8510	8486	0.5552	55	9.12
scaffold_334	54.3080	31178	0.5456	100.0000	31178	8386	8381	0.5483	54	8.42
scaffold_335	54.2262	31171	0.5464	100.0000	31171	8353	8379	0.5481	54	8.33
scaffold_336	54.2705	31149	0.5502	100.0000	31149	8365	8365	0.5530	54	8.96
scaffold_337	57.2357	31137	0.5518	100.0000	31137	8822	8799	0.5535	57	8.73
scaffold_338	55.2940	31084	0.5493	100.0000	31084	8494	8494	0.5508	55	8.57
scaffold_339	53.8005	30985	0.5363	100.0000	30985	8249	8242	0.5407	53	9.15
scaffold_340	54.6382	30940	0.5520	100.0000	30940	8366	8372	0.5547	54	8.97
scaffold_341	56.9248	30831	0.5476	100.0000	30831	8594	8584	0.5498	57	8.60
scaffold_342	55.6301	30812	0.5458	100.0000	30812	8482	8503	0.5483	56	8.83
scaffold_343	56.2371	30805	0.5480	100.0000	30805	8573	8587	0.5505	56	9.07
scaffold_344	56.4001	30796	0.5482	100.0000	30796	8597	8602	0.5502	56	8.68
scaffold_345	55.5283	30796	0.5453	100.0000	30796	8452	8449	0.5470	55	8.88
scaffold_346	54.8461	30737	0.5465	100.0000	30737	8338	8348	0.5498	54	10.60
scaffold_347	53.6489	30634	0.5472	100.0000	30634	8111	8160	0.5496	53	8.81
scaffold_348	56.0751	30597	0.5481	100.0000	30597	8482	8491	0.5510	56	9.14
scaffold_349	55.8678	30570	0.5434	100.0000	30570	8457	8455	0.5464	56	8.91
scaffold_350	53.2546	30516	0.5476	100.0000	30516	8046	8043	0.5494	53	8.71
scaffold_351	53.5154	30428	0.5393	100.0000	30428	8058	8070	0.5415	54	8.27
scaffold_352	54.6058	30382	0.5470	100.0000	30382	8097	8086	0.5509	55	8.99
scaffold_353	52.7896	30314	0.5477	100.0000	30314	7907	7938	0.5492	52	7.82
scaffold_354	54.0858	30283	0.5341	100.0000	30283	8116	8098	0.5392	54	9.89
scaffold_355	54.4179	30209	0.5435	100.0000	30209	8147	8134	0.5455	54	8.37
scaffold_356	56.3338	30118	0.5451	100.0000	30118	8389	8401	0.5476	56	8.82
scaffold_357	56.3931	30098	0.5510	100.0000	30098	8408	8388	0.5530	56	9.38
scaffold_358	55.0120	30085	0.5423	100.0000	30085	8188	8177	0.5444	55	8.79
scaffold_359	55.4648	30066	0.5461	100.0000	30066	8265	8258	0.5487	55	8.69
scaffold_360	57.6461	29961	0.5512	100.0000	29961	8536	8550	0.5530	58	8.54
scaffold_361	56.1514	29918	0.5501	100.0000	29918	8310	8315	0.5521	56	8.63
scaffold_362	54.3552	29884	0.5483	100.0000	29884	8047	8040	0.5510	55	8.73
scaffold_363	56.3336	29880	0.5464	100.0000	29880	8334	8340	0.5485	56	9.67
scaffold_364	54.9204	29876	0.5556	100.0000	29876	8112	8132	0.5581	54	8.86
scaffold_365	54.1373	29872	0.5428	100.0000	29872	8009	8000	0.5452	54	8.63
scaffold_366	56.3048	29843	0.5489	100.0000	29843	8307	8328	0.5514	56	8.42
scaffold_367	54.1072	29745	0.5455	100.0000	29745	7970	7957	0.5488	54	8.66
scaffold_368	56.0853	29742	0.5365	100.0000	29742	8260	8234	0.5390	56	10.27
scaffold_369	53.2384	29694	0.5471	100.0000	29694	7835	7819	0.5487	53	8.35
scaffold_370	55.2887	29637	0.5515	100.0000	29637	8073	8045	0.5532	55	8.50
scaffold_371	54.2839	29610	0.5490	100.0000	29610	7951	7953	0.5520	54	9.37
scaffold_372	54.7041	29539	0.5433	100.0000	29539	7993	7997	0.5461	55	9.35
scaffold_373	53.9652	29511	0.5475	100.0000	29511	7893	7879	0.5494	54	9.11
scaffold_374	55.1966	29495	0.5456	100.0000	29495	8065	8054	0.5480	55	8.73
scaffold_375	56.6723	29463	0.5441	100.0000	29463	8257	8276	0.5455	57	8.59
scaffold_376	53.8129	29428	0.5427	100.0000	29428	7824	7838	0.5450	53	8.01
scaffold_377	53.7002	29366	0.5416	100.0000	29366	7799	7812	0.5433	53	8.39
scaffold_378	56.4517	29326	0.5398	100.0000	29326	8191	8206	0.5422	56	8.11
scaffold_379	55.1184	29324	0.5505	100.0000	29324	8008	8000	0.5521	55	8.80
scaffold_380	55.4112	29290	0.5530	100.0000	29290	8023	8003	0.5559	55	8.77
scaffold_381	52.9596	29279	0.5426	100.0000	29279	7667	7667	0.5449	53	8.60
scaffold_382	56.6944	29075	0.5525	100.0000	29075	8112	8131	0.5543	56	9.09
scaffold_383	54.6095	29061	0.5477	100.0000	29061	7818	7816	0.5500	54	9.04
scaffold_384	54.9249	29043	0.5492	100.0000	29043	7886	7912	0.5516	55	9.56
scaffold_385	56.1406	28966	0.5508	100.0000	28966	8035	8050	0.5530	56	9.72
scaffold_386	55.3100	28941	0.5408	100.0000	28941	7904	7924	0.5431	55	8.81
scaffold_387	55.2222	28899	0.5508	100.0000	28899	7903	7903	0.5531	55	8.03
scaffold_388	56.1096	28851	0.5481	100.0000	28851	7967	7978	0.5513	56	8.64
scaffold_389	56.4635	28843	0.5453	100.0000	28843	8077	8042	0.5452	55	11.55
scaffold_390	55.1229	28778	0.5420	100.0000	28778	7843	7849	0.5443	55	9.10
scaffold_391	55.2429	28746	0.5502	100.0000	28746	7874	7861	0.5524	55	8.35
scaffold_392	56.2617	28743	0.5466	100.0000	28743	7994	8024	0.5492	56	8.41
scaffold_393	55.6514	28734	0.5448	100.0000	28734	7925	7908	0.5469	55	8.53
scaffold_394	54.5211	28733	0.5491	100.0000	28733	7697	7709	0.5514	54	8.62
scaffold_395	56.1902	28731	0.5478	100.0000	28731	8013	7978	0.5503	56	8.95
scaffold_396	54.9021	28687	0.5436	100.0000	28687	7783	7740	0.5459	55	8.51
scaffold_397	55.2429	28682	0.5485	100.0000	28682	7841	7850	0.5499	55	8.63
scaffold_398	56.0503	28644	0.5486	100.0000	28644	7907	7920	0.5520	56	8.63
scaffold_399	55.0577	28619	0.5502	100.0000	28619	7803	7804	0.5533	55	8.77
scaffold_400	55.4174	28614	0.5432	100.0000	28614	7850	7850	0.5456	55	8.62
scaffold_401	54.3425	28539	0.5449	100.0000	28539	7666	7688	0.5459	54	8.53
scaffold_402	53.8494	28469	0.5435	100.0000	28469	7588	7587	0.5433	53	11.94
scaffold_403	56.0103	28461	0.5461	100.0000	28461	7869	7877	0.5476	56	9.14
scaffold_404	57.8044	28395	0.5418	100.0000	28395	8080	8129	0.5423	55	23.91
scaffold_405	53.5269	28364	0.5447	100.0000	28364	7506	7504	0.5468	53	8.86
scaffold_406	56.0621	28295	0.5456	100.0000	28295	7862	7862	0.5474	56	9.02
scaffold_407	55.6491	28279	0.5454	100.0000	28279	7791	7773	0.5466	56	8.04
scaffold_408	57.3751	28055	0.5265	100.0000	28055	7970	7969	0.5289	57	8.77
scaffold_409	53.9229	28032	0.5447	100.0000	28032	7486	7481	0.5468	54	9.28
scaffold_410	55.5349	28030	0.5442	100.0000	28030	7707	7708	0.5471	55	8.56
scaffold_411	57.8580	27890	0.5493	100.0000	27890	7988	7985	0.5505	58	8.45
scaffold_412	56.1343	27834	0.5447	100.0000	27834	7730	7730	0.5473	56	8.59
scaffold_413	54.0238	27833	0.5465	100.0000	27833	7431	7452	0.5493	54	8.96
scaffold_414	55.7913	27824	0.5463	100.0000	27824	7682	7691	0.5487	56	8.22
scaffold_415	54.9491	27775	0.5432	100.0000	27775	7549	7539	0.5457	55	9.08
scaffold_416	54.6241	27773	0.5436	100.0000	27773	7513	7514	0.5460	54	8.61
scaffold_417	55.4325	27766	0.5437	100.0000	27766	7624	7622	0.5467	55	8.89
scaffold_418	56.0839	27696	0.5544	100.0000	27696	7677	7697	0.5554	56	8.25
scaffold_419	54.6573	27682	0.5451	100.0000	27682	7489	7497	0.5480	55	8.26
scaffold_420	54.8668	27659	0.5475	100.0000	27659	7522	7511	0.5488	54	8.62
scaffold_421	53.3708	27647	0.5468	100.0000	27647	7296	7311	0.5502	53	8.63
scaffold_422	55.8074	27579	0.5390	100.0000	27579	7608	7630	0.5418	55	9.83
scaffold_423	53.7306	27335	0.5463	100.0000	27335	7273	7267	0.5483	54	8.43
scaffold_424	55.3981	27237	0.5529	100.0000	27237	7467	7466	0.5551	55	9.19
scaffold_425	54.7163	27191	0.5494	100.0000	27191	7361	7366	0.5501	54	9.31
scaffold_426	56.9582	27189	0.5534	100.0000	27189	7658	7678	0.5552	56	9.48
scaffold_427	53.2536	27163	0.5452	100.0000	27163	7165	7164	0.5473	53	8.67
scaffold_428	54.4002	27158	0.5510	100.0000	27158	7320	7327	0.5532	54	8.79
scaffold_429	55.7854	27149	0.5443	100.0000	27149	7504	7488	0.5465	55	8.43
scaffold_430	54.9637	26942	0.5534	100.0000	26942	7350	7309	0.5563	55	8.41
scaffold_431	55.1479	26923	0.5465	100.0000	26923	7347	7349	0.5485	55	8.82
scaffold_432	56.5117	26864	0.5500	100.0000	26864	7529	7488	0.5510	56	9.38
scaffold_433	55.7216	26650	0.5519	100.0000	26650	7339	7367	0.5547	55	9.10
scaffold_434	61.4649	26617	0.5435	100.0000	26617	8106	8139	0.5411	57	46.49
scaffold_435	54.8505	26481	0.5408	100.0000	26481	7186	7196	0.5438	55	8.96
scaffold_436	54.7105	26405	0.5424	100.0000	26405	7156	7153	0.5445	54	8.86
scaffold_437	56.2335	26325	0.5457	100.0000	26325	7350	7306	0.5480	56	8.97
scaffold_438	55.1250	26287	0.5550	100.0000	26287	7179	7171	0.5576	55	8.13
scaffold_439	55.6961	26268	0.5481	100.0000	26268	7234	7247	0.5503	56	8.35
scaffold_440	54.2870	26260	0.5507	100.0000	26260	7060	7057	0.5527	54	8.43
scaffold_441	54.2030	26226	0.5463	100.0000	26226	7036	7038	0.5482	54	8.51
scaffold_442	55.3175	26142	0.5428	100.0000	26142	7174	7150	0.5465	55	8.93
scaffold_443	55.9196	26130	0.5481	100.0000	26130	7212	7240	0.5498	55	9.42
scaffold_444	55.1649	26104	0.5359	100.0000	26104	7133	7129	0.5378	55	8.59
scaffold_445	56.0810	26084	0.5495	100.0000	26084	7242	7252	0.5517	56	8.92
scaffold_446	55.0009	26061	0.5492	100.0000	26061	7089	7092	0.5516	54	7.95
scaffold_447	55.7580	25953	0.5448	100.0000	25953	7156	7158	0.5468	56	8.22
scaffold_448	53.7405	25950	0.5480	100.0000	25950	6906	6906	0.5497	54	8.82
scaffold_449	54.1027	25887	0.5400	100.0000	25887	6934	6928	0.5429	54	9.37
scaffold_450	56.2008	25880	0.5464	100.0000	25880	7207	7195	0.5494	56	8.97
scaffold_451	55.4600	25847	0.5358	100.0000	25847	7065	7070	0.5377	55	8.75
scaffold_452	56.0327	25840	0.5438	100.0000	25840	7170	7168	0.5467	56	9.44
scaffold_453	54.5108	25831	0.5375	100.0000	25831	6971	6971	0.5396	54	11.78
scaffold_454	56.5124	25784	0.5418	100.0000	25784	7216	7203	0.5437	56	9.17
scaffold_455	55.1029	25749	0.5408	100.0000	25749	7010	7030	0.5442	55	10.22
scaffold_456	54.4231	25703	0.5483	100.0000	25703	6918	6938	0.5503	54	8.87
scaffold_457	55.4818	25686	0.5508	100.0000	25686	7046	7063	0.5531	55	8.78
scaffold_458	54.5876	25672	0.5432	100.0000	25672	6948	6927	0.5471	55	9.45
scaffold_459	54.4362	25668	0.5484	100.0000	25668	6906	6929	0.5503	54	8.93
scaffold_460	55.3784	25666	0.5423	100.0000	25666	7051	7017	0.5459	55	8.71
scaffold_461	54.4480	25658	0.5473	100.0000	25658	6924	6920	0.5496	54	7.87
scaffold_462	56.2863	25590	0.5442	100.0000	25590	7073	7067	0.5466	56	8.92
scaffold_463	55.3573	25571	0.5466	100.0000	25571	7005	7014	0.5502	56	9.13
scaffold_464	56.1900	25482	0.5475	100.0000	25482	7085	7097	0.5498	56	9.21
scaffold_465	51.7776	25467	0.5190	100.0000	25467	6504	6553	0.5311	53	11.58
scaffold_466	52.2590	25456	0.5259	100.0000	25456	6589	6581	0.5371	54	11.89
scaffold_467	55.7919	25444	0.5434	100.0000	25444	7032	7017	0.5456	56	8.92
scaffold_468	54.4091	25444	0.5497	100.0000	25444	6864	6854	0.5521	54	8.33
scaffold_469	52.9507	25427	0.5454	100.0000	25427	6670	6657	0.5484	53	8.19
scaffold_470	54.1496	25399	0.5352	100.0000	25399	6798	6819	0.5402	55	9.80
scaffold_471	57.6358	25321	0.5465	100.0000	25321	7150	7187	0.5478	58	8.21
scaffold_472	54.5362	25319	0.5467	100.0000	25319	6832	6834	0.5489	55	8.74
scaffold_473	55.4911	25316	0.5459	100.0000	25316	6960	6954	0.5475	55	11.73
scaffold_474	55.8463	25298	0.5446	100.0000	25298	6997	6990	0.5469	56	8.26
scaffold_475	53.7944	25272	0.5425	100.0000	25272	6733	6727	0.5439	54	8.89
scaffold_476	52.9884	25250	0.5469	100.0000	25250	6644	6605	0.5485	53	8.30
scaffold_477	55.2347	25202	0.5485	100.0000	25202	6888	6897	0.5497	55	9.00
scaffold_478	54.5268	25067	0.5505	100.0000	25067	6765	6758	0.5526	54	8.30
scaffold_479	56.8018	24977	0.5465	100.0000	24977	6971	6957	0.5489	56	10.09
scaffold_480	56.1837	24846	0.5520	100.0000	24846	6905	6921	0.5549	56	8.53
scaffold_481	55.6956	24699	0.5357	100.0000	24699	6796	6809	0.5386	56	8.55
scaffold_482	56.8539	24697	0.5318	100.0000	24697	6944	6951	0.5287	54	21.70
scaffold_483	54.8588	24572	0.5499	100.0000	24572	6691	6668	0.5527	55	9.15
scaffold_484	55.9278	24543	0.5489	100.0000	24543	6810	6775	0.5512	56	8.60
scaffold_485	54.9109	24535	0.5388	100.0000	24535	6675	6661	0.5411	55	9.83
scaffold_486	54.7231	24507	0.5473	100.0000	24507	6632	6636	0.5493	54	8.71
scaffold_487	55.7884	24496	0.5466	100.0000	24496	6773	6758	0.5484	56	8.49
scaffold_488	55.8842	24480	0.5514	100.0000	24480	6790	6763	0.5529	56	8.48
scaffold_489	55.4740	24466	0.5462	100.0000	24466	6712	6713	0.5483	55	9.30
scaffold_490	53.5398	24410	0.5398	100.0000	24410	6454	6489	0.5430	53	9.72
scaffold_491	53.8969	24403	0.5464	100.0000	24403	6510	6507	0.5494	54	9.24
scaffold_492	55.8434	24400	0.5580	100.0000	24400	6755	6740	0.5592	55	8.83
scaffold_493	53.0834	24364	0.5499	100.0000	24364	6415	6385	0.5518	53	8.58
scaffold_494	54.5482	24249	0.5448	100.0000	24249	6528	6512	0.5471	55	8.49
scaffold_495	56.6070	24103	0.5525	100.0000	24103	6766	6755	0.5530	56	10.10
scaffold_496	55.5260	24082	0.5368	100.0000	24082	6611	6611	0.5395	55	8.52
scaffold_497	54.6855	24075	0.5406	100.0000	24075	6520	6513	0.5425	55	8.46
scaffold_498	57.0382	24048	0.5497	100.0000	24048	6757	6735	0.5526	57	8.46
scaffold_499	53.9241	24035	0.5483	100.0000	24035	6426	6411	0.5503	54	8.48
scaffold_500	53.2678	23858	0.5510	100.0000	23858	6291	6300	0.5529	53	8.32
scaffold_501	54.9709	23845	0.5458	100.0000	23845	6486	6489	0.5497	55	8.98
scaffold_502	53.2127	23817	0.5458	100.0000	23817	6267	6264	0.5484	53	8.69
scaffold_503	54.8091	23740	0.5489	100.0000	23740	6427	6463	0.5505	55	8.49
scaffold_504	54.6412	23717	0.5583	100.0000	23717	6428	6405	0.5600	55	8.81
scaffold_505	54.1481	23593	0.5457	100.0000	23593	6338	6322	0.5475	54	8.49
scaffold_506	55.4922	23509	0.5496	100.0000	23509	6454	6466	0.5527	56	8.45
scaffold_507	53.6411	23488	0.5462	100.0000	23488	6235	6238	0.5484	53	8.75
scaffold_508	51.6593	23472	0.5579	100.0000	23472	5984	5952	0.5603	52	8.97
scaffold_509	54.6152	23426	0.5496	100.0000	23426	6345	6324	0.5524	55	8.67
scaffold_510	56.5550	23403	0.5396	100.0000	23403	6563	6546	0.5421	56	8.41
scaffold_511	56.4327	23399	0.5527	100.0000	23399	6542	6536	0.5547	56	9.20
scaffold_512	55.6183	23391	0.5518	100.0000	23391	6459	6428	0.5550	55	8.58
scaffold_513	55.9059	23372	0.5386	100.0000	23372	6385	6383	0.5400	56	8.79
scaffold_514	56.0185	23336	0.5556	100.0000	23336	6469	6470	0.5582	55	8.89
scaffold_515	56.8453	23328	0.5478	100.0000	23328	6564	6559	0.5501	57	9.07
scaffold_516	53.2162	23323	0.5501	100.0000	23323	6171	6133	0.5533	53	8.41
scaffold_517	54.3247	23264	0.5453	100.0000	23264	6261	6248	0.5472	54	8.43
scaffold_518	55.6780	23239	0.5569	100.0000	23239	6398	6414	0.5585	56	8.98
scaffold_519	54.7781	23218	0.5603	100.0000	23218	6232	6264	0.5625	54	10.15
scaffold_520	54.1457	23133	0.5411	100.0000	23133	6199	6194	0.5431	54	9.56
scaffold_521	54.2248	23131	0.5437	100.0000	23131	6191	6231	0.5455	54	8.57
scaffold_522	52.9636	23115	0.5481	100.0000	23115	6064	6069	0.5502	53	8.32
scaffold_523	54.8579	23096	0.5470	100.0000	23096	6267	6280	0.5496	55	9.30
scaffold_524	55.6092	23066	0.5501	100.0000	23066	6341	6368	0.5527	55	8.55
scaffold_525	55.3286	22978	0.5420	100.0000	22978	6285	6300	0.5453	55	9.53
scaffold_526	53.9243	22910	0.5438	100.0000	22910	6115	6120	0.5464	54	8.53
scaffold_527	56.7661	22903	0.5429	100.0000	22903	6407	6441	0.5453	57	8.02
scaffold_528	55.4343	22718	0.5440	100.0000	22718	6240	6234	0.5433	55	9.55
scaffold_529	55.9445	22679	0.5446	100.0000	22679	6287	6288	0.5419	54	13.23
scaffold_530	56.0805	22676	0.5461	100.0000	22676	6294	6298	0.5483	56	8.70
scaffold_531	55.5429	22549	0.5451	100.0000	22549	6204	6197	0.5472	55	8.92
scaffold_532	55.8346	22515	0.5454	100.0000	22515	6204	6206	0.5476	56	8.63
scaffold_533	55.2217	22505	0.5478	100.0000	22505	6153	6164	0.5509	55	8.62
scaffold_534	56.0523	22452	0.5432	100.0000	22452	6233	6236	0.5452	56	8.78
scaffold_535	56.4443	22451	0.5467	100.0000	22451	6273	6277	0.5495	56	9.18
scaffold_536	55.4488	22447	0.5460	100.0000	22447	6182	6151	0.5480	55	8.39
scaffold_537	54.1811	22392	0.5397	100.0000	22392	6002	6018	0.5426	54	8.84
scaffold_538	54.7221	22317	0.5463	100.0000	22317	6049	6055	0.5495	54	9.02
scaffold_539	54.2111	22293	0.5458	100.0000	22293	5983	5988	0.5486	55	8.74
scaffold_540	55.8746	22273	0.5461	100.0000	22273	6174	6149	0.5488	56	9.12
scaffold_541	57.2701	22236	0.5572	100.0000	22236	6313	6302	0.5598	57	8.97
scaffold_542	52.6941	22201	0.5445	100.0000	22201	5801	5788	0.5486	53	9.62
scaffold_543	56.3042	22200	0.5400	100.0000	22200	6200	6169	0.5421	56	8.74
scaffold_544	54.3807	22195	0.5503	100.0000	22195	5984	5974	0.5524	54	8.10
scaffold_545	55.8273	22107	0.5525	100.0000	22107	6078	6074	0.5547	56	8.74
scaffold_546	54.3618	22090	0.5405	100.0000	22090	5951	5942	0.5428	54	8.41
scaffold_547	55.6623	22054	0.5424	100.0000	22054	6078	6070	0.5452	55	9.40
scaffold_548	56.4682	22052	0.5433	100.0000	22052	6171	6160	0.5450	56	8.82
scaffold_549	53.3869	22003	0.5484	100.0000	22003	5810	5803	0.5493	53	8.65
scaffold_550	56.5659	21988	0.5430	100.0000	21988	6137	6179	0.5449	56	9.42
scaffold_551	54.3137	21974	0.5438	100.0000	21974	5924	5901	0.5457	54	9.07
scaffold_552	53.3139	21973	0.5442	100.0000	21973	5804	5809	0.5469	53	8.78
scaffold_553	57.3861	21955	0.5437	100.0000	21955	6236	6225	0.5456	57	9.19
scaffold_554	55.7131	21898	0.5559	100.0000	21898	6035	6038	0.5574	56	7.77
scaffold_555	54.9033	21895	0.5537	100.0000	21895	5949	5956	0.5556	55	8.49
scaffold_556	56.6818	21893	0.5468	100.0000	21893	6120	6140	0.5498	57	8.89
scaffold_557	56.6168	21882	0.5265	100.0000	21882	6131	6136	0.5297	57	9.82
scaffold_558	56.5981	21864	0.5453	100.0000	21864	6132	6113	0.5472	57	8.68
scaffold_559	56.3346	21855	0.5520	100.0000	21855	6089	6090	0.5549	56	8.92
scaffold_560	55.1237	21846	0.5461	100.0000	21846	5953	5964	0.5482	55	9.55
scaffold_561	54.6426	21836	0.5489	99.9038	21815	5895	5894	0.5504	54	8.63
scaffold_562	55.4640	21834	0.5480	100.0000	21834	5992	6001	0.5499	55	9.37
scaffold_563	52.3832	21812	0.5488	100.0000	21812	5660	5651	0.5510	52	8.44
scaffold_564	53.1546	21802	0.5418	100.0000	21802	5735	5752	0.5444	53	8.50
scaffold_565	55.4986	21793	0.5464	100.0000	21793	5993	5987	0.5483	55	8.78
scaffold_566	54.6246	21760	0.5484	100.0000	21760	5881	5905	0.5513	55	8.41
scaffold_567	53.6618	21737	0.5492	100.0000	21737	5792	5764	0.5511	54	8.73
scaffold_568	55.3675	21705	0.5427	100.0000	21705	5955	5946	0.5458	55	8.55
scaffold_569	54.4282	21676	0.5522	100.0000	21676	5843	5837	0.5550	54	8.85
scaffold_570	55.7369	21667	0.5464	100.0000	21667	5978	5985	0.5486	56	8.71
scaffold_571	53.7760	21611	0.5440	100.0000	21611	5745	5765	0.5462	54	7.86
scaffold_572	54.2559	21603	0.5431	100.0000	21603	5813	5802	0.5447	54	8.89
scaffold_573	57.4033	21547	0.5433	100.0000	21547	6104	6148	0.5456	57	8.50
scaffold_574	55.1545	21543	0.5506	100.0000	21543	5894	5883	0.5527	55	9.11
scaffold_575	56.4050	21541	0.5595	100.0000	21541	6011	6014	0.5618	56	10.14
scaffold_576	53.9905	21465	0.5480	100.0000	21465	5743	5742	0.5509	54	8.67
scaffold_577	55.3710	21460	0.5503	100.0000	21460	5876	5882	0.5519	55	8.87
scaffold_578	52.3260	21421	0.5477	100.0000	21421	5474	5461	0.5515	52	8.28
scaffold_579	55.5976	21395	0.5470	100.0000	21395	5878	5903	0.5491	55	8.27
scaffold_580	54.3157	21382	0.5382	100.0000	21382	5709	5781	0.5368	53	27.26
scaffold_581	56.0924	21374	0.5119	100.0000	21374	5928	5933	0.5155	56	12.10
scaffold_582	57.8621	21363	0.5730	100.0000	21363	6097	6095	0.5753	57	10.10
scaffold_583	55.1118	21321	0.5485	100.0000	21321	5790	5837	0.5506	55	9.63
scaffold_584	55.5407	21253	0.5400	100.0000	21253	5839	5848	0.5397	56	10.23
scaffold_585	53.3477	21233	0.5479	100.0000	21233	5612	5610	0.5502	53	8.29
scaffold_586	54.5394	21220	0.5501	100.0000	21220	5728	5730	0.5512	54	8.89
scaffold_587	55.5008	21196	0.5538	100.0000	21196	5821	5827	0.5556	55	9.56
scaffold_588	55.2420	21156	0.5503	100.0000	21156	5776	5784	0.5536	55	9.50
scaffold_589	56.3876	21108	0.5526	100.0000	21108	5899	5891	0.5534	56	9.01
scaffold_590	54.0041	21093	0.5410	100.0000	21093	5649	5626	0.5434	54	8.63
scaffold_591	56.0262	21087	0.5518	100.0000	21087	5836	5861	0.5541	56	9.39
scaffold_592	54.6194	21081	0.5477	100.0000	21081	5702	5701	0.5496	55	7.86
scaffold_593	55.6097	21015	0.5514	100.0000	21015	5780	5793	0.5530	55	8.14
scaffold_594	54.0407	21014	0.5521	100.0000	21014	5622	5634	0.5544	53	9.54
scaffold_595	53.9774	20994	0.5488	100.0000	20994	5611	5612	0.5515	54	8.57
scaffold_596	52.9168	20993	0.5295	100.0000	20993	5492	5513	0.5349	53	8.90
scaffold_597	53.2979	20992	0.5510	100.0000	20992	5516	5522	0.5531	53	8.73
scaffold_598	55.9218	20964	0.5357	100.0000	20964	5805	5813	0.5367	56	8.68
scaffold_599	57.3133	20908	0.5402	100.0000	20908	5933	5935	0.5427	57	8.72
scaffold_600	55.7555	20823	0.5408	100.0000	20823	5770	5725	0.5428	56	8.70
scaffold_601	54.1446	20821	0.5378	100.0000	20821	5578	5583	0.5402	53	9.21
scaffold_602	53.4043	20820	0.5526	100.0000	20820	5496	5508	0.5560	53	9.04
scaffold_603	54.1348	20818	0.5405	100.0000	20818	5569	5590	0.5428	55	8.50
scaffold_604	54.8633	20810	0.5273	100.0000	20810	5650	5647	0.5336	55	10.07
scaffold_605	53.6313	20804	0.5453	100.0000	20804	5527	5516	0.5474	54	9.14
scaffold_606	54.1444	20785	0.5350	100.0000	20785	5576	5571	0.5392	54	9.07
scaffold_607	55.0312	20761	0.5460	100.0000	20761	5648	5661	0.5482	54	8.83
scaffold_608	54.2674	20735	0.5440	100.0000	20735	5579	5563	0.5459	54	9.67
scaffold_609	51.9270	20722	0.5424	100.0000	20722	5317	5339	0.5455	51	9.72
scaffold_610	56.9802	20716	0.5477	100.0000	20716	5854	5838	0.5503	57	9.58
scaffold_611	54.2107	20708	0.5472	100.0000	20708	5547	5550	0.5493	54	9.28
scaffold_612	54.8945	20692	0.5483	100.0000	20692	5601	5647	0.5518	55	9.26
scaffold_613	55.4868	20651	0.5420	100.0000	20651	5670	5672	0.5444	56	9.69
scaffold_614	54.7370	20603	0.5476	100.0000	20603	5565	5566	0.5498	55	8.22
scaffold_615	54.2715	20601	0.5437	100.0000	20601	5528	5541	0.5459	54	8.74
scaffold_616	57.3767	20561	0.5451	100.0000	20561	5810	5813	0.5464	57	9.03
scaffold_617	56.9556	20546	0.5495	100.0000	20546	5780	5800	0.5518	57	8.99
