#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_313	31.1009	1645	0.3611	99.1489	1631	274	237	0.3874	25	26.51
scaffold_314	15.3796	1644	0.3504	98.4793	1619	122	129	0.3577	16	4.99
scaffold_315	22.8903	1632	0.3321	100.0000	1632	180	191	0.3354	22	8.03
scaffold_316	16.3566	1632	0.3836	100.0000	1632	133	132	0.3850	17	4.86
scaffold_317	92.3089	1625	0.5157	100.0000	1625	746	751	0.5249	92	18.39
scaffold_318	11.2382	1625	0.3754	100.0000	1625	94	88	0.3818	11	2.90
scaffold_319	8.1379	1610	0.2503	99.9379	1609	63	67	0.2556	8	2.85
scaffold_320	481.7295	1608	0.5622	100.0000	1608	3915	3881	0.5639	488	67.85
scaffold_321	9.7037	1603	0.1666	100.0000	1603	74	80	0.1729	9	5.22
scaffold_322	113.3881	1600	0.5675	100.0000	1600	906	906	0.5729	114	29.21
scaffold_323	22.4200	1593	0.3070	100.0000	1593	175	180	0.3163	18	11.89
scaffold_324	607.3976	1592	0.5791	100.0000	1592	4805	4769	0.5846	641	285.88
scaffold_325	72.2290	1572	0.5013	100.0000	1572	578	557	0.5123	67	18.87
scaffold_326	15.8987	1569	0.3238	100.0000	1569	124	124	0.3306	16	4.15
scaffold_327	36.5299	1540	0.3331	100.0000	1540	308	251	0.3894	27	35.87
scaffold_328	8.6554	1538	0.2841	100.0000	1538	66	66	0.2883	8	3.49
scaffold_329	26.8653	1529	0.3447	100.0000	1529	206	202	0.3496	24	13.94
scaffold_330	112.9588	1528	0.5249	100.0000	1528	860	877	0.5284	109	31.66
scaffold_331	10.5556	1528	0.2539	100.0000	1528	76	84	0.2586	10	3.52
scaffold_332	300.8752	1523	0.3605	100.0000	1523	2150	2212	0.3583	342	261.50
scaffold_333	16.5988	1513	0.3291	100.0000	1513	127	123	0.3317	16	4.91
scaffold_334	287.2438	1485	0.4626	100.0000	1485	2157	2117	0.5163	345	167.67
scaffold_335	114.3288	1481	0.5544	100.0000	1481	835	861	0.5634	116	27.44
scaffold_336	736.1166	1475	0.5953	100.0000	1475	5112	5627	0.5973	1063	527.01
scaffold_337	39.4803	1472	0.2942	100.0000	1472	258	303	0.3272	40	14.10
scaffold_338	17.0289	1453	0.3448	100.0000	1453	122	123	0.3446	17	4.50
scaffold_339	116.4588	1432	0.5622	100.0000	1432	832	836	0.5646	118	21.27
scaffold_340	15.1078	1410	0.3447	100.0000	1410	102	109	0.3474	15	4.78
scaffold_341	30.5803	1408	0.3629	100.0000	1408	219	208	0.3622	27	15.25
scaffold_342	12.6869	1402	0.3659	100.0000	1402	92	86	0.3800	11	4.76
scaffold_343	8.2853	1402	0.3352	100.0000	1402	57	59	0.3374	8	3.37
scaffold_344	121.1973	1384	0.5571	100.0000	1384	836	827	0.5661	130	31.44
scaffold_345	41.8126	1382	0.3806	100.0000	1382	286	287	0.4197	28	44.12
scaffold_346	21.5025	1377	0.5120	100.0000	1377	143	148	0.5450	19	12.73
scaffold_347	79.3246	1374	0.5080	100.0000	1374	555	551	0.5153	75	22.11
scaffold_348	10.8392	1374	0.3603	99.6361	1369	75	72	0.3567	10	4.28
scaffold_349	8.3982	1371	0.2473	100.0000	1371	56	59	0.2549	8	3.89
scaffold_350	5.9100	1367	0.2034	100.0000	1367	41	39	0.2112	6	2.95
scaffold_351	15.7322	1359	0.3503	100.0000	1359	107	105	0.3463	16	4.57
scaffold_352	62.2879	1358	0.3498	100.0000	1358	409	433	0.4604	64	38.44
scaffold_353	19.6073	1342	0.2407	100.0000	1342	134	127	0.2404	15	10.57
scaffold_354	17.9549	1329	0.3499	100.0000	1329	115	122	0.3505	17	5.67
scaffold_355	31.0098	1320	0.3500	100.0000	1320	219	188	0.3627	29	13.51
scaffold_356	18.7656	1314	0.3021	100.0000	1314	129	117	0.3959	16	13.66
scaffold_357	110.6915	1300	0.5569	100.0000	1300	727	712	0.5638	110	28.08
scaffold_358	50.2276	1296	0.5224	100.0000	1296	328	316	0.5288	53	15.24
scaffold_359	8.9459	1294	0.2342	100.0000	1294	55	61	0.2388	8	3.59
scaffold_360	378.6788	1286	0.5848	100.0000	1286	1852	1847	0.5926	399	102.30
scaffold_361	10.9199	1274	0.2119	100.0000	1274	71	68	0.2166	10	5.00
scaffold_362	285.8193	1273	0.4800	100.0000	1273	1825	1776	0.5553	405	230.54
scaffold_363	45.2302	1273	0.3629	100.0000	1273	311	294	0.4714	18	88.76
scaffold_364	6.9219	1267	0.2170	100.0000	1267	42	45	0.2141	6	3.51
scaffold_365	12.0343	1252	0.2724	100.0000	1252	79	71	0.2974	12	4.72
scaffold_366	14.3627	1249	0.3539	100.0000	1249	87	91	0.3533	11	8.24
scaffold_367	97.9864	1247	0.5317	100.0000	1247	606	608	0.5353	105	30.50
scaffold_368	17.3216	1222	0.3200	100.0000	1222	103	108	0.3296	17	6.71
scaffold_369	33.5580	1215	0.3835	100.0000	1215	217	188	0.3820	33	9.94
scaffold_370	5.5247	1214	0.2537	100.0000	1214	31	36	0.2691	5	3.77
scaffold_371	19.5268	1213	0.3743	100.0000	1213	117	118	0.3673	17	9.80
scaffold_372	8.8951	1201	0.2057	100.0000	1201	58	48	0.2029	7	4.91
scaffold_373	45.6988	1152	0.5122	100.0000	1152	270	255	0.5174	45	10.62
scaffold_374	9.1270	1150	0.2061	100.0000	1150	56	48	0.2107	9	4.40
scaffold_375	117.9774	1148	0.4930	100.0000	1148	664	684	0.5070	118	30.81
scaffold_376	19.0324	1142	0.3844	100.0000	1142	108	108	0.3816	21	6.37
scaffold_377	34.3583	1133	0.3469	100.0000	1133	200	187	0.3783	35	12.31
scaffold_378	32.3139	1131	0.3607	100.0000	1131	185	179	0.3633	31	9.47
scaffold_379	11.6407	1130	0.3549	100.0000	1130	67	64	0.3517	12	4.62
scaffold_380	685.0171	1111	0.2700	100.0000	1111	4150	3314	0.3130	647	589.49
scaffold_381	56.4423	1110	0.5171	100.0000	1110	309	312	0.5196	55	20.99
scaffold_382	60.1725	1107	0.4905	100.0000	1107	336	336	0.4904	60	10.13
scaffold_383	118.3003	1099	0.5441	100.0000	1099	652	659	0.5573	120	25.29
scaffold_384	3149.0858	1095	0.5635	100.0000	1095	17333	17267	0.5657	3242	476.53
scaffold_385	12.0241	1079	0.2363	100.0000	1079	64	65	0.2714	8	9.25
scaffold_386	6.0009	1077	0.1941	100.0000	1077	32	32	0.1999	5	3.21
scaffold_387	1204.2924	1074	0.5866	100.0000	1074	6629	6230	0.5657	1486	793.14
scaffold_388	26.3900	1059	0.3314	100.0000	1059	145	134	0.4239	17	24.98
scaffold_389	40.1507	1055	0.2701	100.0000	1055	198	233	0.3146	37	19.64
scaffold_390	8.3638	1050	0.2133	100.0000	1050	41	46	0.2193	8	3.41
scaffold_391	440.3017	1034	0.5426	100.0000	1034	2315	2310	0.5380	452	56.62
scaffold_392	75.2824	1034	0.4990	100.0000	1034	379	394	0.5138	71	29.92
scaffold_393	18.4889	1033	0.3311	100.0000	1033	95	94	0.3325	18	5.46
scaffold_394	200.6084	1024	0.5273	100.0000	1024	1051	1034	0.5325	201	32.64
scaffold_395	5.1289	1024	0.1875	100.0000	1024	27	25	0.1978	5	2.30
scaffold_396	20.4951	1022	0.3953	100.0000	1022	107	104	0.3961	20	4.96
scaffold_397	15.2458	1017	0.2399	100.0000	1017	61	94	0.2915	11	10.35
scaffold_398	2966.4783	1016	0.5148	100.0000	1016	14717	15346	0.5194	2976	629.32
scaffold_399	479.1855	1008	0.5595	100.0000	1008	2421	2433	0.5574	478	77.25
scaffold_400	97.4583	1006	0.5378	100.0000	1006	477	497	0.5389	97	21.45
scaffold_401	948.0519	1001	0.5764	100.0000	1001	4834	4634	0.5832	1008	216.47
