#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_309	48.1822	11529	0.5143	100.0000	11529	2745	2749	0.5225	45	13.45
scaffold_310	42.8805	11511	0.4691	100.0000	11511	2472	2416	0.4807	39	16.92
scaffold_311	54.5165	11195	0.5249	100.0000	11195	3029	3013	0.5404	49	22.31
scaffold_312	71.2708	11154	0.5221	100.0000	11154	3921	3946	0.5385	64	35.62
scaffold_313	64.6150	11062	0.4660	100.0000	11062	3560	3524	0.4913	41	83.87
scaffold_314	82.6671	11027	0.6043	100.0000	11027	4471	4516	0.6237	84	29.75
scaffold_315	97.3754	10919	0.5181	100.0000	10919	5225	5284	0.5425	83	43.86
scaffold_316	86.2251	10793	0.4404	100.0000	10793	4628	4568	0.4615	60	68.47
scaffold_317	70.4542	10692	0.5597	100.0000	10692	3702	3755	0.5776	67	26.15
scaffold_318	77.3716	10634	0.5005	100.0000	10634	3402	3406	0.5151	72	23.91
scaffold_319	65.8288	10499	0.4733	100.0000	10499	3291	3329	0.4997	43	62.70
scaffold_320	65.3375	10331	0.5492	99.5935	10289	3342	3343	0.5617	62	20.53
scaffold_321	45.9129	10325	0.5121	100.0000	10325	2335	2363	0.5224	43	20.08
scaffold_322	72.0624	10195	0.5132	100.0000	10195	3628	3644	0.5273	66	27.78
scaffold_323	65.8783	10159	0.5363	100.0000	10159	3333	3294	0.5548	61	21.94
scaffold_324	83.7513	10046	0.5832	100.0000	10046	4159	4172	0.5957	83	23.35
scaffold_325	54.8186	10018	0.4434	100.0000	10018	2423	2388	0.4676	42	35.07
scaffold_326	79.7504	9978	0.6274	100.0000	9978	3932	3940	0.6326	80	23.08
scaffold_327	66.8128	9664	0.5504	100.0000	9664	3217	3172	0.5614	63	21.92
scaffold_328	42.6857	9609	0.4680	100.0000	9609	2024	2034	0.4801	36	20.96
scaffold_329	64.7914	9541	0.4964	100.0000	9541	3091	3024	0.5204	52	36.70
scaffold_330	39.3287	9490	0.4690	100.0000	9490	1830	1864	0.4796	37	14.03
scaffold_331	54.2687	9448	0.4653	99.9788	9446	2552	2532	0.4798	49	22.91
scaffold_332	52.6432	9332	0.4832	100.0000	9332	2437	2429	0.4945	48	18.97
scaffold_333	47.1393	9155	0.4540	100.0000	9155	2138	2081	0.4607	40	26.70
scaffold_334	72.3218	8927	0.5546	100.0000	8927	3201	3191	0.5804	68	31.33
scaffold_335	58.6131	8871	0.5061	100.0000	8871	2545	2606	0.5171	56	17.82
scaffold_336	72.2263	8832	0.5567	100.0000	8832	3170	3144	0.5937	69	29.43
scaffold_337	43.3951	8767	0.4507	100.0000	8767	1596	1557	0.4599	41	13.97
scaffold_338	72.7250	8691	0.4617	100.0000	8691	2970	2980	0.4674	67	32.60
scaffold_339	50.3497	8633	0.5105	100.0000	8633	2138	2180	0.5196	47	17.09
scaffold_340	86.1554	8557	0.5288	100.0000	8557	3613	3715	0.5356	55	66.29
scaffold_341	44.7145	8438	0.4604	100.0000	8438	1862	1879	0.4765	42	15.90
scaffold_342	76.3820	8426	0.4573	100.0000	8426	3261	3127	0.5171	40	155.66
scaffold_343	58.0948	8330	0.5235	100.0000	8330	2404	2392	0.5454	53	23.93
scaffold_344	59.5889	8254	0.5190	100.0000	8254	2406	2474	0.5391	50	38.39
scaffold_345	85.4068	8215	0.5186	100.0000	8215	3484	3486	0.5775	56	186.57
scaffold_346	90.9509	8129	0.6620	100.0000	8129	3615	3621	0.6663	94	25.53
scaffold_347	72.0680	8120	0.4539	100.0000	8120	1991	2049	0.4732	71	31.38
scaffold_348	68.6786	8103	0.5420	100.0000	8103	2784	2740	0.5518	66	19.95
scaffold_349	42.7128	8102	0.4472	100.0000	8102	1715	1715	0.4555	41	15.86
scaffold_350	59.2352	8088	0.5851	100.0000	8088	2353	2389	0.6062	54	26.56
scaffold_351	29.4795	8065	0.3957	100.0000	8065	1182	1168	0.4116	26	15.50
scaffold_352	35.6380	7599	0.3948	100.0000	7599	1300	1381	0.4583	18	36.42
scaffold_353	42.8989	7556	0.4698	100.0000	7556	1554	1594	0.5073	32	26.47
scaffold_354	71.1772	7414	0.5490	100.0000	7414	2591	2635	0.5712	71	25.46
scaffold_355	37.5285	7277	0.4397	100.0000	7277	1346	1358	0.4510	35	12.46
scaffold_356	94.1942	7265	0.4874	100.0000	7265	3484	3277	0.5195	55	101.56
scaffold_357	49.7191	7235	0.4658	100.0000	7235	1593	1564	0.4824	44	18.93
scaffold_358	91.8742	7157	0.5385	100.0000	7157	3252	3246	0.5625	64	62.65
scaffold_359	51.9418	7109	0.4483	100.0000	7109	1864	1786	0.4635	43	31.62
scaffold_360	66.9983	7073	0.5336	100.0000	7073	2368	2323	0.5483	52	37.98
scaffold_361	53.9689	7066	0.4493	100.0000	7066	1877	1900	0.4685	43	42.09
scaffold_362	46.5694	7015	0.4649	100.0000	7015	1409	1425	0.4842	43	17.83
scaffold_363	5162.5818	7002	0.5474	100.0000	7002	179650	178544	0.5796	5069	2064.24
scaffold_364	62.8272	6922	0.4942	100.0000	6922	2135	2152	0.5130	48	47.61
scaffold_365	51.8258	6876	0.5176	100.0000	6876	1778	1748	0.5294	46	22.05
scaffold_366	37.6902	6844	0.4538	100.0000	6844	1266	1288	0.4720	33	17.34
scaffold_367	42.1249	6606	0.4373	100.0000	6606	1378	1377	0.4723	35	20.51
scaffold_368	102.5426	6598	0.4077	100.0000	6598	3216	3300	0.4404	58	112.26
scaffold_369	104.3928	6591	0.5207	100.0000	6591	2885	2849	0.5401	94	36.04
scaffold_370	93.9087	6492	0.4766	100.0000	6492	2873	2716	0.4927	79	72.58
scaffold_371	101.3694	6475	0.5367	100.0000	6475	3272	3231	0.5474	97	38.68
scaffold_372	59.2885	6444	0.4787	100.0000	6444	1743	1708	0.4955	56	20.69
scaffold_373	57.9542	6347	0.4809	100.0000	6347	1766	1714	0.4885	51	34.41
scaffold_374	58.7683	6341	0.4991	100.0000	6341	1860	1828	0.5246	58	24.52
scaffold_375	48.3478	6328	0.4107	100.0000	6328	1505	1525	0.4572	41	25.04
scaffold_376	60.5236	6305	0.5039	100.0000	6305	1919	1865	0.5053	54	29.26
scaffold_377	73.2620	6272	0.4295	100.0000	6272	2323	2233	0.4657	49	64.73
scaffold_378	62.7360	6213	0.4687	100.0000	6213	1919	1936	0.4680	49	40.05
scaffold_379	83.6210	6201	0.6576	100.0000	6201	2571	2554	0.6710	90	34.58
scaffold_380	71.0048	6198	0.5005	100.0000	6198	2027	1986	0.5170	67	29.39
scaffold_381	68.7392	6189	0.4493	100.0000	6189	2261	1966	0.4619	44	89.94
scaffold_382	68.5675	6125	0.5569	100.0000	6125	2095	2084	0.5641	66	19.38
scaffold_383	56.8395	6111	0.5179	100.0000	6111	1711	1726	0.5368	55	21.60
scaffold_384	57.6967	6053	0.4697	100.0000	6053	1733	1705	0.4808	49	29.06
scaffold_385	71.5174	6048	0.5971	100.0000	6048	2119	2162	0.6087	68	29.79
scaffold_386	94.2670	5939	0.4662	100.0000	5939	2519	2642	0.4751	63	78.15
scaffold_387	28.7974	5924	0.4087	100.0000	5924	874	823	0.4233	26	12.78
scaffold_388	86.1548	5828	0.5122	100.0000	5828	1427	1453	0.5176	84	16.36
scaffold_389	53.4505	5740	0.4315	100.0000	5740	1540	1476	0.4350	45	28.93
scaffold_390	507.2231	5729	0.2835	100.0000	5729	12594	12604	0.2867	598	429.01
scaffold_391	137.8104	5633	0.5583	100.0000	5633	3849	3843	0.5712	138	41.16
scaffold_392	44.3299	5581	0.4875	100.0000	5581	1245	1207	0.4942	44	10.01
scaffold_393	99.0581	5581	0.4845	100.0000	5581	2749	2735	0.5033	87	37.51
scaffold_394	71.7792	5580	0.6210	100.0000	5580	1991	1972	0.6340	69	27.05
scaffold_395	68.6839	5564	0.5153	100.0000	5564	1896	1895	0.5416	45	47.07
scaffold_396	74.8988	5552	0.5159	100.0000	5552	2057	2050	0.5240	72	28.23
scaffold_397	55.1623	5503	0.4498	100.0000	5503	1432	1563	0.4633	36	72.25
scaffold_398	72.9486	5463	0.6568	100.0000	5463	1984	1955	0.6702	72	26.69
scaffold_399	45.6941	5329	0.5245	100.0000	5329	1207	1205	0.5311	44	12.36
scaffold_400	40.2250	5257	0.3744	100.0000	5257	1035	1054	0.3804	32	24.13
scaffold_401	60.4574	5184	0.4898	100.0000	5184	1564	1539	0.5059	49	28.01
scaffold_402	128.7819	5180	0.4759	100.0000	5180	3254	3347	0.5187	80	125.82
scaffold_403	132.3776	5177	0.4615	100.0000	5177	3367	3387	0.4978	111	98.48
scaffold_404	67.8732	5102	0.6313	100.0000	5102	1733	1690	0.6392	71	24.52
scaffold_405	64.8056	5102	0.5365	100.0000	5102	1633	1654	0.5471	59	21.84
scaffold_406	74.2917	5078	0.4703	100.0000	5078	1633	1666	0.5051	54	54.85
scaffold_407	192.4623	5016	0.4936	100.0000	5016	4843	4723	0.4824	132	168.80
scaffold_408	49.8413	5010	0.5064	100.0000	5010	1222	1257	0.5196	41	21.72
scaffold_409	48.3806	5003	0.4299	100.0000	5003	1218	1178	0.4653	37	30.79
scaffold_410	107.1407	4984	0.4667	100.0000	4984	2607	2682	0.4612	96	48.15
scaffold_411	40.6812	4946	0.4854	100.0000	4946	1014	989	0.5019	37	16.19
scaffold_412	88.8752	4887	0.6556	100.0000	4887	2144	2154	0.6647	97	29.77
scaffold_413	268.2608	4885	0.4184	100.0000	4885	6358	6181	0.5534	42	419.08
scaffold_414	19.7068	4860	0.4010	100.0000	4860	474	474	0.4080	20	6.07
scaffold_415	128.4977	4824	0.6488	100.0000	4824	3233	3140	0.5440	86	312.18
scaffold_416	117.3045	4814	0.4925	100.0000	4814	2766	2838	0.5126	103	59.24
scaffold_417	27.1502	4801	0.3812	100.0000	4801	551	561	0.3797	27	7.10
scaffold_418	329.7517	4740	0.4764	100.0000	4740	7618	7845	0.4963	343	204.66
scaffold_419	50.3393	4713	0.4772	100.0000	4713	1094	1083	0.4904	47	15.90
scaffold_420	75.4275	4713	0.5816	100.0000	4713	1775	1742	0.5957	74	25.80
scaffold_421	96.1340	4709	0.6439	100.0000	4709	2241	2240	0.6635	101	28.15
scaffold_422	48.2505	4706	0.5161	100.0000	4706	1122	1137	0.5284	46	16.54
scaffold_423	60.3100	4694	0.5309	100.0000	4694	1426	1379	0.5375	59	15.85
scaffold_424	103.4485	4684	0.4806	100.0000	4684	2153	2145	0.4778	66	83.04
scaffold_425	90.7524	4601	0.6266	100.0000	4601	2048	2083	0.6376	97	34.55
scaffold_426	94.9008	4585	0.6746	100.0000	4585	2154	2155	0.6752	103	31.38
scaffold_427	95.3826	4496	0.4711	100.0000	4496	2154	2088	0.4879	93	39.72
scaffold_428	104.8533	4493	0.4772	100.0000	4493	2399	2208	0.4809	78	83.24
scaffold_429	44.1701	4474	0.4765	100.0000	4474	978	977	0.4938	40	15.81
scaffold_430	96.6514	4426	0.6525	100.0000	4426	2130	2104	0.6673	107	33.91
scaffold_431	42.1846	4415	0.4199	100.0000	4415	897	945	0.4302	38	18.86
scaffold_432	866.0681	4373	0.3169	100.0000	4373	18940	18677	0.3143	851	266.58
scaffold_433	17.0826	4348	0.3195	100.0000	4348	370	366	0.3333	17	5.38
scaffold_434	48.1181	4344	0.4503	100.0000	4344	1008	1056	0.4570	46	16.54
scaffold_435	100.3124	4338	0.4532	100.0000	4338	2146	2141	0.4544	79	57.31
scaffold_436	152.2535	4324	0.4803	100.0000	4324	3243	3087	0.4991	79	167.01
scaffold_437	159.1800	4311	0.4846	100.0000	4311	3406	3367	0.4763	113	114.41
scaffold_438	145.7475	4269	0.4568	100.0000	4269	3120	2978	0.4710	117	90.88
scaffold_439	43.8835	4257	0.4257	100.0000	4257	940	924	0.4207	33	33.17
scaffold_440	85.1437	4253	0.6236	100.0000	4253	1790	1795	0.6536	96	35.32
scaffold_441	86.6410	4226	0.4645	100.0000	4226	1800	1829	0.4649	73	42.08
scaffold_442	77.7822	4210	0.6601	100.0000	4210	1623	1616	0.6663	85	28.07
scaffold_443	74.3866	4190	0.6150	100.0000	4190	1534	1549	0.6273	72	28.23
scaffold_444	123.2727	4148	0.3877	100.0000	4148	2490	2531	0.4711	44	203.49
scaffold_445	127.7927	4143	0.5081	100.0000	4143	2593	2632	0.5382	93	98.67
scaffold_446	26.3371	4085	0.3878	100.0000	4085	531	533	0.4030	24	12.23
scaffold_447	83.5920	4081	0.6866	100.0000	4081	1690	1686	0.6910	90	30.23
scaffold_448	143.0105	4077	0.4687	100.0000	4077	2930	2788	0.5285	75	225.57
scaffold_449	94.2581	4034	0.4814	100.0000	4034	1882	1878	0.4780	83	49.33
scaffold_450	42.6148	4024	0.4667	100.0000	4024	825	873	0.4812	38	17.26
scaffold_451	92.6735	3948	0.5375	100.0000	3948	1730	1762	0.5546	67	73.17
scaffold_452	41.4321	3939	0.4321	100.0000	3939	792	809	0.4417	39	14.54
scaffold_453	87.8881	3923	0.6510	100.0000	3923	1712	1699	0.6543	94	26.68
scaffold_454	64.5303	3890	0.4342	100.0000	3890	1225	1263	0.4713	47	43.46
scaffold_455	47.3409	3840	0.5201	100.0000	3840	902	896	0.5377	42	20.19
scaffold_456	92.2283	3829	0.4936	100.0000	3829	1726	1767	0.5087	69	62.04
scaffold_457	44.7297	3766	0.4546	100.0000	3766	828	841	0.4698	42	15.89
scaffold_458	548.1328	3766	0.3155	100.0000	3766	9662	9876	0.3127	384	526.46
scaffold_459	86.8203	3717	0.3982	100.0000	3717	1628	1568	0.4275	59	66.01
scaffold_460	56.8242	3704	0.4511	100.0000	3704	1039	1046	0.4698	34	58.66
scaffold_461	55.8412	3691	0.3969	100.0000	3691	1026	1003	0.4205	44	35.01
scaffold_462	39.9547	3686	0.4457	100.0000	3686	729	736	0.4541	36	13.44
scaffold_463	55.3049	3644	0.5354	100.0000	3644	1016	974	0.5451	53	15.78
scaffold_464	47.8176	3613	0.4702	100.0000	3613	830	863	0.4902	41	24.63
scaffold_465	66.5392	3609	0.5686	100.0000	3609	1199	1174	0.6286	59	37.09
scaffold_466	193.4318	3585	0.4985	100.0000	3585	3410	3445	0.5044	217	124.01
scaffold_467	28.6384	3579	0.4018	100.0000	3579	514	502	0.4088	28	7.19
scaffold_468	128.1091	3464	0.4991	100.0000	3464	2197	2193	0.4948	93	88.32
scaffold_469	54.8514	3460	0.4457	100.0000	3460	949	929	0.4628	47	31.33
scaffold_470	71.9009	3411	0.4902	100.0000	3411	1213	1220	0.4807	57	37.97
scaffold_471	131.4537	3370	0.5591	100.0000	3370	2189	2220	0.5708	129	42.12
scaffold_472	81.1688	3360	0.4955	100.0000	3360	1334	1360	0.5279	65	42.16
scaffold_473	56.7064	3335	0.5778	100.0000	3335	942	929	0.5979	58	29.08
scaffold_474	125.9334	3318	0.4970	100.0000	3318	1997	1920	0.5145	71	159.98
scaffold_475	80.5411	3310	0.4961	100.0000	3310	1338	1300	0.5594	42	71.92
scaffold_476	49.5498	3290	0.4690	100.0000	3290	834	781	0.4696	42	30.20
scaffold_477	141.4729	3284	0.4872	100.0000	3284	2299	2302	0.5051	127	65.14
scaffold_478	119.3426	3263	0.4689	100.0000	3263	1923	1932	0.4769	125	53.24
scaffold_479	144.7517	3262	0.4911	100.0000	3262	2350	2323	0.5133	128	79.27
scaffold_480	122.7977	3258	0.5436	100.0000	3258	2049	1937	0.5532	107	45.92
scaffold_481	42.4342	3243	0.4625	100.0000	3243	710	658	0.4655	37	18.47
scaffold_482	34.0959	3243	0.3679	100.0000	3243	543	552	0.3640	36	11.40
scaffold_483	92.8330	3210	0.4801	100.0000	3210	1416	1530	0.4616	40	94.70
scaffold_484	42.2377	3206	0.3818	100.0000	3206	660	662	0.3969	36	24.92
scaffold_485	59.5070	3162	0.4273	100.0000	3162	823	816	0.4501	53	23.13
scaffold_486	184.0352	3152	0.4150	100.0000	3152	2881	2802	0.5098	42	350.80
scaffold_487	186.3778	3115	0.5018	100.0000	3115	2838	2857	0.4849	109	157.30
scaffold_488	35.2392	3102	0.4510	100.0000	3102	564	525	0.4585	33	11.50
scaffold_489	472.7495	3050	0.5157	100.0000	3050	7202	7098	0.5181	444	340.23
scaffold_490	80.1950	3030	0.4670	100.0000	3030	1189	1215	0.4773	69	49.00
scaffold_491	105.9289	3025	0.5233	100.0000	3025	1589	1596	0.5384	91	43.58
scaffold_492	76.8651	3025	0.5580	100.0000	3025	1138	1171	0.5695	74	26.00
scaffold_493	35.7609	3016	0.4436	100.0000	3016	516	552	0.4416	33	12.30
scaffold_494	74.6712	3005	0.4908	100.0000	3005	1105	1092	0.4910	73	28.33
scaffold_495	138.9017	2981	0.4596	100.0000	2981	2072	1988	0.4766	141	81.43
scaffold_496	133.7160	2979	0.4914	100.0000	2979	1964	1979	0.5092	105	104.29
scaffold_497	37.8201	2969	0.4483	100.0000	2969	554	561	0.4552	36	11.87
scaffold_498	254.2643	2959	0.4863	100.0000	2959	3884	3627	0.5474	50	385.79
scaffold_499	1054.8910	2955	0.3134	100.0000	2955	15285	15858	0.3150	982	216.21
scaffold_500	183.4369	2948	0.4542	100.0000	2948	2706	2644	0.4708	150	127.85
scaffold_501	384.5243	2943	0.4533	100.0000	2943	5578	5600	0.4513	441	158.38
scaffold_502	280.7302	2928	0.4925	100.0000	2928	4086	4059	0.5008	265	167.83
scaffold_503	42.6754	2927	0.4448	100.0000	2927	640	595	0.4610	39	19.05
scaffold_504	85.8264	2920	0.4507	100.0000	2920	1188	1294	0.5032	49	115.55
scaffold_505	27.9497	2903	0.4409	100.0000	2903	388	415	0.4496	25	14.53
scaffold_506	89.9582	2893	0.4984	100.0000	2893	1327	1255	0.5060	80	47.26
scaffold_507	64.3872	2880	0.4802	100.0000	2880	921	924	0.4938	62	22.05
scaffold_508	31.9090	2879	0.3612	100.0000	2879	437	472	0.3691	32	11.14
scaffold_509	43.9639	2795	0.4487	100.0000	2795	586	629	0.4810	40	21.27
scaffold_510	41.4034	2794	0.4592	100.0000	2794	590	557	0.4768	35	22.55
scaffold_511	85.6970	2792	0.5140	100.0000	2792	1193	1188	0.5351	59	73.45
scaffold_512	81.5775	2786	0.5668	100.0000	2786	1119	1132	0.5989	89	35.73
scaffold_513	80.5245	2780	0.4737	100.0000	2780	1098	1117	0.4633	85	29.75
scaffold_514	28.5601	2771	0.3295	100.0000	2771	398	385	0.3421	28	10.90
scaffold_515	51.1117	2766	0.5239	100.0000	2766	682	711	0.5298	47	21.69
scaffold_516	66.9634	2760	0.5319	100.0000	2760	902	929	0.5499	54	40.92
scaffold_517	100.2331	2750	0.4698	100.0000	2750	1365	1366	0.4850	86	67.58
scaffold_518	123.6306	2729	0.5163	100.0000	2729	1671	1677	0.5367	108	52.05
scaffold_519	91.5842	2727	0.4543	100.0000	2727	1211	1258	0.4581	78	49.45
scaffold_520	55.2151	2720	0.4647	100.0000	2720	733	756	0.4734	50	23.61
scaffold_521	48.4647	2718	0.3918	100.0000	2718	652	662	0.3994	46	14.33
scaffold_522	51.2912	2716	0.4650	100.0000	2716	700	683	0.4870	45	21.20
scaffold_523	83.7138	2715	0.4961	100.0000	2715	1117	1148	0.5144	69	45.72
scaffold_524	16.8920	2695	0.3796	100.0000	2695	225	227	0.4011	14	15.62
scaffold_525	151.0194	2682	0.4575	100.0000	2682	2046	1964	0.4968	78	152.92
scaffold_526	45.2014	2676	0.3729	99.9253	2674	587	608	0.3727	39	25.21
scaffold_527	75.4324	2627	0.5314	100.0000	2627	1003	961	0.5329	61	46.83
scaffold_528	89.2597	2622	0.4031	100.0000	2622	1150	1171	0.3932	97	27.21
scaffold_529	19.4549	2618	0.3541	100.0000	2618	250	259	0.3709	17	14.17
scaffold_530	129.9801	2611	0.4504	100.0000	2611	1726	1632	0.4349	88	98.78
scaffold_531	41.0414	2582	0.4655	100.0000	2582	555	494	0.4646	35	17.52
scaffold_532	60.8056	2577	0.5448	100.0000	2577	765	799	0.5581	54	28.09
scaffold_533	169.2361	2554	0.4037	100.0000	2554	2127	2112	0.4346	93	142.96
scaffold_534	41.5075	2544	0.4670	100.0000	2544	529	510	0.4971	33	27.78
scaffold_535	87.2089	2508	0.4362	100.0000	2508	1081	1081	0.4373	60	87.11
scaffold_536	43.0732	2500	0.4380	100.0000	2500	522	546	0.4553	38	19.73
scaffold_537	53.3846	2499	0.4726	100.0000	2499	665	658	0.4796	45	21.82
scaffold_538	322.9482	2492	0.4924	100.0000	2492	3930	4007	0.5112	239	256.35
scaffold_539	99.6438	2476	0.5372	100.0000	2476	1223	1234	0.5380	95	21.70
scaffold_540	43.7056	2473	0.4440	100.0000	2473	536	534	0.4813	37	19.46
scaffold_541	15.6649	2459	0.4510	100.0000	2459	195	186	0.4533	16	4.30
scaffold_542	52.4361	2426	0.4143	100.0000	2426	623	637	0.4380	43	30.13
scaffold_543	169.2500	2420	0.5277	100.0000	2420	2092	1985	0.5344	125	104.95
scaffold_544	19.4274	2412	0.3188	100.0000	2412	235	231	0.3438	18	11.12
scaffold_545	49.2187	2387	0.4495	100.0000	2387	576	588	0.4617	48	15.27
scaffold_546	174.3889	2381	0.4964	100.0000	2381	2019	2092	0.5146	120	128.93
scaffold_547	126.8424	2329	0.5247	100.0000	2329	1473	1508	0.5321	119	32.55
scaffold_548	113.3664	2328	0.4643	100.0000	2328	1326	1289	0.4690	75	84.43
scaffold_549	123.3235	2309	0.5115	100.0000	2309	1408	1417	0.5156	123	25.83
scaffold_550	260.8165	2300	0.4787	100.0000	2300	3048	2891	0.4562	79	268.81
scaffold_551	289.3532	2296	0.5004	100.0000	2296	3177	3407	0.5039	239	156.56
scaffold_552	115.3224	2283	0.5326	100.0000	2283	1315	1309	0.5446	117	34.93
scaffold_553	32.9758	2273	0.4254	100.0000	2273	375	368	0.4510	31	14.91
scaffold_554	106.5916	2270	0.5264	100.0000	2270	1205	1194	0.5323	96	39.46
scaffold_555	200.4392	2261	0.5069	100.0000	2261	2203	2288	0.5066	160	114.47
scaffold_556	40.6306	2206	0.3912	100.0000	2206	437	464	0.4042	35	27.80
scaffold_557	70.1835	2185	0.4577	100.0000	2185	728	782	0.4557	66	31.66
scaffold_558	46.7770	2179	0.4461	100.0000	2179	514	496	0.4717	39	27.27
scaffold_559	80.8640	2177	0.5457	100.0000	2177	852	890	0.5602	80	26.58
scaffold_560	1422.2931	2173	0.3042	100.0000	2173	11232	10611	0.3146	1859	606.04
scaffold_561	155.4213	2172	0.4650	100.0000	2172	1684	1659	0.4717	148	91.58
scaffold_562	648.8953	2159	0.4924	100.0000	2159	7105	6797	0.5290	764	440.27
scaffold_563	51.0775	2130	0.5268	100.0000	2130	551	530	0.5433	46	22.91
scaffold_564	55.9038	2120	0.5533	98.0660	2079	589	583	0.5600	55	25.44
scaffold_565	44.6815	2116	0.3488	100.0000	2116	463	473	0.3527	44	12.82
scaffold_566	50.8539	2115	0.4983	100.0000	2115	540	526	0.5105	46	17.05
scaffold_567	53.4056	2103	0.4541	100.0000	2103	564	548	0.4650	51	20.13
scaffold_568	88.6518	2102	0.4705	100.0000	2102	929	915	0.4682	68	59.06
scaffold_569	195.5673	2101	0.4484	100.0000	2101	2050	2022	0.4412	212	68.65
scaffold_570	120.4284	2089	0.5510	100.0000	2089	1249	1254	0.5563	113	30.69
scaffold_571	63.2035	2079	0.4291	100.0000	2079	689	612	0.4443	43	47.11
scaffold_572	29.8811	2060	0.3971	100.0000	2060	320	290	0.3994	29	9.90
scaffold_573	80.0073	2043	0.6358	100.0000	2043	801	818	0.6374	84	22.70
scaffold_574	34.5868	2040	0.5020	100.0000	2040	356	349	0.5107	33	12.01
scaffold_575	810.6765	2037	0.3019	100.0000	2037	8188	8272	0.3025	802	141.58
scaffold_576	59.8991	2022	0.4931	100.0000	2022	604	613	0.4919	61	8.29
scaffold_577	57.8337	2014	0.4027	100.0000	2014	571	583	0.4349	54	32.46
scaffold_578	57.3666	2013	0.4252	100.0000	2013	591	567	0.4305	50	34.37
scaffold_579	121.4163	2006	0.4855	100.0000	2006	1196	1215	0.4636	75	104.17
scaffold_580	145.8599	1991	0.4741	100.0000	1991	1518	1360	0.4783	140	61.80
scaffold_581	199.6158	1978	0.5046	100.0000	1978	1938	1974	0.4783	147	157.38
scaffold_582	109.8699	1975	0.4987	100.0000	1975	1058	1109	0.5043	106	28.83
scaffold_583	121.7356	1967	0.4443	100.0000	1967	1200	1171	0.4355	124	55.12
scaffold_584	299.7723	1959	0.4640	100.0000	1959	2946	2843	0.5546	58	400.70
scaffold_585	33.2582	1956	0.3666	100.0000	1956	325	321	0.3756	28	18.08
scaffold_586	141.5112	1956	0.4755	100.0000	1956	1348	1390	0.4722	88	117.91
scaffold_587	60.8517	1935	0.4765	100.0000	1935	575	591	0.4858	59	23.10
scaffold_588	157.9071	1906	0.4024	100.0000	1906	1372	1520	0.4245	125	106.01
scaffold_589	1030.4863	1896	0.4968	100.0000	1896	9738	9606	0.5479	1067	274.32
scaffold_590	852.0994	1892	0.3060	100.0000	1892	7996	8081	0.3099	885	135.19
scaffold_591	49.1683	1878	0.4814	100.0000	1878	441	486	0.5007	43	21.08
scaffold_592	177.1531	1875	0.4667	100.0000	1875	1675	1617	0.4793	147	107.74
scaffold_593	56.8424	1866	0.4748	100.0000	1866	511	540	0.4838	54	20.56
scaffold_594	110.3373	1859	0.4927	100.0000	1859	1091	939	0.4922	108	53.20
scaffold_595	64.5530	1859	0.4298	100.0000	1859	580	610	0.4532	56	27.40
scaffold_596	1087.1023	1838	0.2786	100.0000	1838	10428	9938	0.2849	1011	292.74
scaffold_597	39.2405	1838	0.3977	100.0000	1838	405	351	0.4127	29	41.70
scaffold_598	53.2552	1838	0.3950	100.0000	1838	488	482	0.4046	51	15.56
scaffold_599	51.8641	1818	0.4065	100.0000	1818	467	462	0.4225	44	28.14
scaffold_600	49.6066	1815	0.5377	100.0000	1815	451	450	0.5412	47	11.78
scaffold_601	57.9917	1799	0.5120	100.0000	1799	509	535	0.5194	52	26.74
scaffold_602	57.7822	1791	0.4567	100.0000	1791	512	515	0.4550	60	16.84
scaffold_603	91.6235	1785	0.4846	100.0000	1785	823	796	0.4995	78	59.81
scaffold_604	64.3882	1785	0.5137	100.0000	1785	572	566	0.5284	48	33.87
scaffold_605	299.7231	1759	0.5043	100.0000	1759	2688	2533	0.5216	252	152.58
scaffold_606	101.0404	1759	0.5355	100.0000	1759	868	894	0.5382	101	25.24
scaffold_607	197.3776	1756	0.5604	100.0000	1756	1783	1622	0.5741	162	115.37
scaffold_608	112.7271	1748	0.4262	100.0000	1748	1013	937	0.4367	103	67.51
scaffold_609	85.2329	1735	0.4651	100.0000	1735	762	701	0.4476	78	39.28
scaffold_610	35.6465	1720	0.4424	100.0000	1720	321	288	0.4462	36	11.87
scaffold_611	46.4179	1718	0.4651	96.6822	1661	360	421	0.4755	39	40.29
scaffold_612	56.6669	1717	0.4636	100.0000	1717	470	493	0.4901	54	27.35
scaffold_613	100.5342	1711	0.4383	100.0000	1711	848	841	0.4526	100	50.98
scaffold_614	38.4827	1709	0.4172	100.0000	1709	325	328	0.4192	36	15.50
scaffold_615	307.4745	1686	0.5314	100.0000	1686	2624	2504	0.5337	310	141.91
scaffold_616	35.7939	1679	0.5104	99.3448	1668	285	311	0.5115	36	11.08
scaffold_617	68.6416	1677	0.4198	100.0000	1677	548	591	0.4414	55	55.62
scaffold_618	44.6549	1675	0.4872	100.0000	1675	391	349	0.4946	42	15.14
scaffold_619	70.1314	1674	0.4904	100.0000	1674	591	585	0.4919	71	11.67
scaffold_620	313.9803	1671	0.4650	100.0000	1671	2532	2635	0.4646	338	105.36
scaffold_621	77.5447	1656	0.4372	100.0000	1656	649	625	0.4390	68	35.52
